"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2017 02:00:00 - 12/01/2017 03:00:00","BZN|DK1","Without Sequence","0.05","",""
"12/01/2017 03:00:00 - 12/01/2017 04:00:00","BZN|DK1","Without Sequence","0.04","",""
"12/01/2017 04:00:00 - 12/01/2017 05:00:00","BZN|DK1","Without Sequence","0.08","",""
"12/01/2017 05:00:00 - 12/01/2017 06:00:00","BZN|DK1","Without Sequence","2.73","",""
"12/01/2017 06:00:00 - 12/01/2017 07:00:00","BZN|DK1","Without Sequence","28.29","",""
"12/01/2017 07:00:00 - 12/01/2017 08:00:00","BZN|DK1","Without Sequence","29.41","",""
"12/01/2017 08:00:00 - 12/01/2017 09:00:00","BZN|DK1","Without Sequence","29.78","",""
"12/01/2017 09:00:00 - 12/01/2017 10:00:00","BZN|DK1","Without Sequence","29.50","",""
"12/01/2017 10:00:00 - 12/01/2017 11:00:00","BZN|DK1","Without Sequence","29.54","",""
"12/01/2017 11:00:00 - 12/01/2017 12:00:00","BZN|DK1","Without Sequence","29.50","",""
"12/01/2017 12:00:00 - 12/01/2017 13:00:00","BZN|DK1","Without Sequence","29.47","",""
"12/01/2017 13:00:00 - 12/01/2017 14:00:00","BZN|DK1","Without Sequence","29.50","",""
"12/01/2017 14:00:00 - 12/01/2017 15:00:00","BZN|DK1","Without Sequence","29.55","",""
"12/01/2017 15:00:00 - 12/01/2017 16:00:00","BZN|DK1","Without Sequence","29.64","",""
"12/01/2017 16:00:00 - 12/01/2017 17:00:00","BZN|DK1","Without Sequence","30.23","",""
"12/01/2017 17:00:00 - 12/01/2017 18:00:00","BZN|DK1","Without Sequence","30.52","",""
"12/01/2017 18:00:00 - 12/01/2017 19:00:00","BZN|DK1","Without Sequence","30.28","",""
"12/01/2017 19:00:00 - 12/01/2017 20:00:00","BZN|DK1","Without Sequence","29.88","",""
"12/01/2017 20:00:00 - 12/01/2017 21:00:00","BZN|DK1","Without Sequence","29.50","",""
"12/01/2017 21:00:00 - 12/01/2017 22:00:00","BZN|DK1","Without Sequence","29.43","",""
"12/01/2017 22:00:00 - 12/01/2017 23:00:00","BZN|DK1","Without Sequence","29.21","",""
"12/01/2017 23:00:00 - 13/01/2017 00:00:00","BZN|DK1","Without Sequence","28.83","",""
"13/01/2017 00:00:00 - 13/01/2017 01:00:00","BZN|DK1","Without Sequence","29.15","",""
"13/01/2017 01:00:00 - 13/01/2017 02:00:00","BZN|DK1","Without Sequence","29.01","",""
"13/01/2017 02:00:00 - 13/01/2017 03:00:00","BZN|DK1","Without Sequence","29.09","",""
"13/01/2017 03:00:00 - 13/01/2017 04:00:00","BZN|DK1","Without Sequence","29.09","",""
"13/01/2017 04:00:00 - 13/01/2017 05:00:00","BZN|DK1","Without Sequence","29.25","",""
"13/01/2017 05:00:00 - 13/01/2017 06:00:00","BZN|DK1","Without Sequence","30.64","",""
"13/01/2017 06:00:00 - 13/01/2017 07:00:00","BZN|DK1","Without Sequence","34.12","",""
"13/01/2017 07:00:00 - 13/01/2017 08:00:00","BZN|DK1","Without Sequence","39.48","",""
"13/01/2017 08:00:00 - 13/01/2017 09:00:00","BZN|DK1","Without Sequence","41.28","",""
"13/01/2017 09:00:00 - 13/01/2017 10:00:00","BZN|DK1","Without Sequence","41.18","",""
"13/01/2017 10:00:00 - 13/01/2017 11:00:00","BZN|DK1","Without Sequence","41.18","",""
"13/01/2017 11:00:00 - 13/01/2017 12:00:00","BZN|DK1","Without Sequence","38.31","",""
"13/01/2017 12:00:00 - 13/01/2017 13:00:00","BZN|DK1","Without Sequence","37.13","",""
"13/01/2017 13:00:00 - 13/01/2017 14:00:00","BZN|DK1","Without Sequence","37.22","",""
"13/01/2017 14:00:00 - 13/01/2017 15:00:00","BZN|DK1","Without Sequence","32.24","",""
"13/01/2017 15:00:00 - 13/01/2017 16:00:00","BZN|DK1","Without Sequence","31.97","",""
"13/01/2017 16:00:00 - 13/01/2017 17:00:00","BZN|DK1","Without Sequence","35.23","",""
"13/01/2017 17:00:00 - 13/01/2017 18:00:00","BZN|DK1","Without Sequence","41.24","",""
"13/01/2017 18:00:00 - 13/01/2017 19:00:00","BZN|DK1","Without Sequence","38.08","",""
"13/01/2017 19:00:00 - 13/01/2017 20:00:00","BZN|DK1","Without Sequence","31.90","",""
"13/01/2017 20:00:00 - 13/01/2017 21:00:00","BZN|DK1","Without Sequence","31.38","",""
"13/01/2017 21:00:00 - 13/01/2017 22:00:00","BZN|DK1","Without Sequence","31.12","",""
"13/01/2017 22:00:00 - 13/01/2017 23:00:00","BZN|DK1","Without Sequence","30.78","",""
"13/01/2017 23:00:00 - 14/01/2017 00:00:00","BZN|DK1","Without Sequence","29.92","",""
"14/01/2017 00:00:00 - 14/01/2017 01:00:00","BZN|DK1","Without Sequence","29.82","",""
"14/01/2017 01:00:00 - 14/01/2017 02:00:00","BZN|DK1","Without Sequence","28.98","",""
"14/01/2017 02:00:00 - 14/01/2017 03:00:00","BZN|DK1","Without Sequence","28.64","",""
"14/01/2017 03:00:00 - 14/01/2017 04:00:00","BZN|DK1","Without Sequence","28.50","",""
"14/01/2017 04:00:00 - 14/01/2017 05:00:00","BZN|DK1","Without Sequence","28.61","",""
"14/01/2017 05:00:00 - 14/01/2017 06:00:00","BZN|DK1","Without Sequence","28.05","",""
"14/01/2017 06:00:00 - 14/01/2017 07:00:00","BZN|DK1","Without Sequence","29.49","",""
"14/01/2017 07:00:00 - 14/01/2017 08:00:00","BZN|DK1","Without Sequence","28.97","",""
"14/01/2017 08:00:00 - 14/01/2017 09:00:00","BZN|DK1","Without Sequence","31.36","",""
"14/01/2017 09:00:00 - 14/01/2017 10:00:00","BZN|DK1","Without Sequence","31.01","",""
"14/01/2017 10:00:00 - 14/01/2017 11:00:00","BZN|DK1","Without Sequence","31.19","",""
"14/01/2017 11:00:00 - 14/01/2017 12:00:00","BZN|DK1","Without Sequence","31.20","",""
"14/01/2017 12:00:00 - 14/01/2017 13:00:00","BZN|DK1","Without Sequence","31.14","",""
"14/01/2017 13:00:00 - 14/01/2017 14:00:00","BZN|DK1","Without Sequence","30.96","",""
"14/01/2017 14:00:00 - 14/01/2017 15:00:00","BZN|DK1","Without Sequence","30.97","",""
"14/01/2017 15:00:00 - 14/01/2017 16:00:00","BZN|DK1","Without Sequence","31.13","",""
"14/01/2017 16:00:00 - 14/01/2017 17:00:00","BZN|DK1","Without Sequence","31.23","",""
"14/01/2017 17:00:00 - 14/01/2017 18:00:00","BZN|DK1","Without Sequence","31.40","",""
"14/01/2017 18:00:00 - 14/01/2017 19:00:00","BZN|DK1","Without Sequence","31.34","",""
"14/01/2017 19:00:00 - 14/01/2017 20:00:00","BZN|DK1","Without Sequence","31.25","",""
"14/01/2017 20:00:00 - 14/01/2017 21:00:00","BZN|DK1","Without Sequence","31.11","",""
"14/01/2017 21:00:00 - 14/01/2017 22:00:00","BZN|DK1","Without Sequence","30.66","",""
"14/01/2017 22:00:00 - 14/01/2017 23:00:00","BZN|DK1","Without Sequence","30.25","",""
"14/01/2017 23:00:00 - 15/01/2017 00:00:00","BZN|DK1","Without Sequence","29.55","",""
"15/01/2017 00:00:00 - 15/01/2017 01:00:00","BZN|DK1","Without Sequence","29.02","",""
"15/01/2017 01:00:00 - 15/01/2017 02:00:00","BZN|DK1","Without Sequence","28.54","",""
"15/01/2017 02:00:00 - 15/01/2017 03:00:00","BZN|DK1","Without Sequence","27.33","",""
"15/01/2017 03:00:00 - 15/01/2017 04:00:00","BZN|DK1","Without Sequence","27.09","",""
"15/01/2017 04:00:00 - 15/01/2017 05:00:00","BZN|DK1","Without Sequence","27.33","",""
"15/01/2017 05:00:00 - 15/01/2017 06:00:00","BZN|DK1","Without Sequence","28.70","",""
"15/01/2017 06:00:00 - 15/01/2017 07:00:00","BZN|DK1","Without Sequence","29.09","",""
"15/01/2017 07:00:00 - 15/01/2017 08:00:00","BZN|DK1","Without Sequence","26.21","",""
"15/01/2017 08:00:00 - 15/01/2017 09:00:00","BZN|DK1","Without Sequence","33.28","",""
"15/01/2017 09:00:00 - 15/01/2017 10:00:00","BZN|DK1","Without Sequence","31.94","",""
"15/01/2017 10:00:00 - 15/01/2017 11:00:00","BZN|DK1","Without Sequence","32.06","",""
"15/01/2017 11:00:00 - 15/01/2017 12:00:00","BZN|DK1","Without Sequence","32.15","",""
"15/01/2017 12:00:00 - 15/01/2017 13:00:00","BZN|DK1","Without Sequence","31.95","",""
"15/01/2017 13:00:00 - 15/01/2017 14:00:00","BZN|DK1","Without Sequence","31.70","",""
"15/01/2017 14:00:00 - 15/01/2017 15:00:00","BZN|DK1","Without Sequence","31.50","",""
"15/01/2017 15:00:00 - 15/01/2017 16:00:00","BZN|DK1","Without Sequence","31.70","",""
"15/01/2017 16:00:00 - 15/01/2017 17:00:00","BZN|DK1","Without Sequence","32.82","",""
"15/01/2017 17:00:00 - 15/01/2017 18:00:00","BZN|DK1","Without Sequence","37.02","",""
"15/01/2017 18:00:00 - 15/01/2017 19:00:00","BZN|DK1","Without Sequence","34.84","",""
"15/01/2017 19:00:00 - 15/01/2017 20:00:00","BZN|DK1","Without Sequence","32.75","",""
"15/01/2017 20:00:00 - 15/01/2017 21:00:00","BZN|DK1","Without Sequence","32.18","",""
"15/01/2017 21:00:00 - 15/01/2017 22:00:00","BZN|DK1","Without Sequence","31.94","",""
"15/01/2017 22:00:00 - 15/01/2017 23:00:00","BZN|DK1","Without Sequence","31.72","",""
"15/01/2017 23:00:00 - 16/01/2017 00:00:00","BZN|DK1","Without Sequence","31.11","",""
"16/01/2017 00:00:00 - 16/01/2017 01:00:00","BZN|DK1","Without Sequence","31.01","",""
"16/01/2017 01:00:00 - 16/01/2017 02:00:00","BZN|DK1","Without Sequence","30.93","",""
"16/01/2017 02:00:00 - 16/01/2017 03:00:00","BZN|DK1","Without Sequence","30.90","",""
"16/01/2017 03:00:00 - 16/01/2017 04:00:00","BZN|DK1","Without Sequence","30.93","",""
"16/01/2017 04:00:00 - 16/01/2017 05:00:00","BZN|DK1","Without Sequence","31.34","",""
"16/01/2017 05:00:00 - 16/01/2017 06:00:00","BZN|DK1","Without Sequence","31.86","",""
"16/01/2017 06:00:00 - 16/01/2017 07:00:00","BZN|DK1","Without Sequence","36.42","",""
"16/01/2017 07:00:00 - 16/01/2017 08:00:00","BZN|DK1","Without Sequence","60.04","",""
"16/01/2017 08:00:00 - 16/01/2017 09:00:00","BZN|DK1","Without Sequence","59.90","",""
"16/01/2017 09:00:00 - 16/01/2017 10:00:00","BZN|DK1","Without Sequence","56.28","",""
"16/01/2017 10:00:00 - 16/01/2017 11:00:00","BZN|DK1","Without Sequence","56.76","",""
"16/01/2017 11:00:00 - 16/01/2017 12:00:00","BZN|DK1","Without Sequence","56.72","",""
"16/01/2017 12:00:00 - 16/01/2017 13:00:00","BZN|DK1","Without Sequence","56.71","",""
"16/01/2017 13:00:00 - 16/01/2017 14:00:00","BZN|DK1","Without Sequence","60.61","",""
"16/01/2017 14:00:00 - 16/01/2017 15:00:00","BZN|DK1","Without Sequence","61.03","",""
"16/01/2017 15:00:00 - 16/01/2017 16:00:00","BZN|DK1","Without Sequence","58.71","",""
"16/01/2017 16:00:00 - 16/01/2017 17:00:00","BZN|DK1","Without Sequence","87.38","",""
"16/01/2017 17:00:00 - 16/01/2017 18:00:00","BZN|DK1","Without Sequence","117.12","",""
"16/01/2017 18:00:00 - 16/01/2017 19:00:00","BZN|DK1","Without Sequence","82.84","",""
"16/01/2017 19:00:00 - 16/01/2017 20:00:00","BZN|DK1","Without Sequence","56.40","",""
"16/01/2017 20:00:00 - 16/01/2017 21:00:00","BZN|DK1","Without Sequence","39.80","",""
"16/01/2017 21:00:00 - 16/01/2017 22:00:00","BZN|DK1","Without Sequence","33.96","",""
"16/01/2017 22:00:00 - 16/01/2017 23:00:00","BZN|DK1","Without Sequence","32.01","",""
"16/01/2017 23:00:00 - 17/01/2017 00:00:00","BZN|DK1","Without Sequence","31.11","",""
"17/01/2017 00:00:00 - 17/01/2017 01:00:00","BZN|DK1","Without Sequence","31.01","",""
"17/01/2017 01:00:00 - 17/01/2017 02:00:00","BZN|DK1","Without Sequence","30.61","",""
"17/01/2017 02:00:00 - 17/01/2017 03:00:00","BZN|DK1","Without Sequence","30.65","",""
"17/01/2017 03:00:00 - 17/01/2017 04:00:00","BZN|DK1","Without Sequence","30.68","",""
"17/01/2017 04:00:00 - 17/01/2017 05:00:00","BZN|DK1","Without Sequence","31.12","",""
"17/01/2017 05:00:00 - 17/01/2017 06:00:00","BZN|DK1","Without Sequence","32.67","",""
"17/01/2017 06:00:00 - 17/01/2017 07:00:00","BZN|DK1","Without Sequence","36.53","",""
"17/01/2017 07:00:00 - 17/01/2017 08:00:00","BZN|DK1","Without Sequence","48.24","",""
"17/01/2017 08:00:00 - 17/01/2017 09:00:00","BZN|DK1","Without Sequence","49.31","",""
"17/01/2017 09:00:00 - 17/01/2017 10:00:00","BZN|DK1","Without Sequence","42.25","",""
"17/01/2017 10:00:00 - 17/01/2017 11:00:00","BZN|DK1","Without Sequence","41.75","",""
"17/01/2017 11:00:00 - 17/01/2017 12:00:00","BZN|DK1","Without Sequence","38.26","",""
"17/01/2017 12:00:00 - 17/01/2017 13:00:00","BZN|DK1","Without Sequence","34.83","",""
"17/01/2017 13:00:00 - 17/01/2017 14:00:00","BZN|DK1","Without Sequence","33.19","",""
"17/01/2017 14:00:00 - 17/01/2017 15:00:00","BZN|DK1","Without Sequence","32.41","",""
"17/01/2017 15:00:00 - 17/01/2017 16:00:00","BZN|DK1","Without Sequence","32.33","",""
"17/01/2017 16:00:00 - 17/01/2017 17:00:00","BZN|DK1","Without Sequence","32.45","",""
"17/01/2017 17:00:00 - 17/01/2017 18:00:00","BZN|DK1","Without Sequence","32.68","",""
"17/01/2017 18:00:00 - 17/01/2017 19:00:00","BZN|DK1","Without Sequence","32.02","",""
"17/01/2017 19:00:00 - 17/01/2017 20:00:00","BZN|DK1","Without Sequence","31.35","",""
"17/01/2017 20:00:00 - 17/01/2017 21:00:00","BZN|DK1","Without Sequence","30.76","",""
"17/01/2017 21:00:00 - 17/01/2017 22:00:00","BZN|DK1","Without Sequence","30.56","",""
"17/01/2017 22:00:00 - 17/01/2017 23:00:00","BZN|DK1","Without Sequence","30.08","",""
"17/01/2017 23:00:00 - 18/01/2017 00:00:00","BZN|DK1","Without Sequence","29.71","",""
"18/01/2017 00:00:00 - 18/01/2017 01:00:00","BZN|DK1","Without Sequence","29.01","",""
"18/01/2017 01:00:00 - 18/01/2017 02:00:00","BZN|DK1","Without Sequence","28.58","",""
"18/01/2017 02:00:00 - 18/01/2017 03:00:00","BZN|DK1","Without Sequence","28.45","",""
"18/01/2017 03:00:00 - 18/01/2017 04:00:00","BZN|DK1","Without Sequence","28.54","",""
"18/01/2017 04:00:00 - 18/01/2017 05:00:00","BZN|DK1","Without Sequence","29.13","",""
"18/01/2017 05:00:00 - 18/01/2017 06:00:00","BZN|DK1","Without Sequence","29.73","",""
"18/01/2017 06:00:00 - 18/01/2017 07:00:00","BZN|DK1","Without Sequence","30.04","",""
"18/01/2017 07:00:00 - 18/01/2017 08:00:00","BZN|DK1","Without Sequence","30.79","",""
"18/01/2017 08:00:00 - 18/01/2017 09:00:00","BZN|DK1","Without Sequence","30.88","",""
"18/01/2017 09:00:00 - 18/01/2017 10:00:00","BZN|DK1","Without Sequence","30.72","",""
"18/01/2017 10:00:00 - 18/01/2017 11:00:00","BZN|DK1","Without Sequence","30.59","",""
"18/01/2017 11:00:00 - 18/01/2017 12:00:00","BZN|DK1","Without Sequence","30.43","",""
"18/01/2017 12:00:00 - 18/01/2017 13:00:00","BZN|DK1","Without Sequence","30.43","",""
"18/01/2017 13:00:00 - 18/01/2017 14:00:00","BZN|DK1","Without Sequence","30.28","",""
"18/01/2017 14:00:00 - 18/01/2017 15:00:00","BZN|DK1","Without Sequence","30.14","",""
"18/01/2017 15:00:00 - 18/01/2017 16:00:00","BZN|DK1","Without Sequence","30.12","",""
"18/01/2017 16:00:00 - 18/01/2017 17:00:00","BZN|DK1","Without Sequence","30.33","",""
"18/01/2017 17:00:00 - 18/01/2017 18:00:00","BZN|DK1","Without Sequence","30.51","",""
"18/01/2017 18:00:00 - 18/01/2017 19:00:00","BZN|DK1","Without Sequence","30.22","",""
"18/01/2017 19:00:00 - 18/01/2017 20:00:00","BZN|DK1","Without Sequence","29.82","",""
"18/01/2017 20:00:00 - 18/01/2017 21:00:00","BZN|DK1","Without Sequence","29.31","",""
"18/01/2017 21:00:00 - 18/01/2017 22:00:00","BZN|DK1","Without Sequence","29.27","",""
"18/01/2017 22:00:00 - 18/01/2017 23:00:00","BZN|DK1","Without Sequence","29.08","",""
"18/01/2017 23:00:00 - 19/01/2017 00:00:00","BZN|DK1","Without Sequence","28.79","",""
"19/01/2017 00:00:00 - 19/01/2017 01:00:00","BZN|DK1","Without Sequence","28.11","",""
"19/01/2017 01:00:00 - 19/01/2017 02:00:00","BZN|DK1","Without Sequence","27.30","",""
"19/01/2017 02:00:00 - 19/01/2017 03:00:00","BZN|DK1","Without Sequence","27.14","",""
"19/01/2017 03:00:00 - 19/01/2017 04:00:00","BZN|DK1","Without Sequence","27.42","",""
"19/01/2017 04:00:00 - 19/01/2017 05:00:00","BZN|DK1","Without Sequence","28.35","",""
"19/01/2017 05:00:00 - 19/01/2017 06:00:00","BZN|DK1","Without Sequence","29.11","",""
"19/01/2017 06:00:00 - 19/01/2017 07:00:00","BZN|DK1","Without Sequence","29.39","",""
"19/01/2017 07:00:00 - 19/01/2017 08:00:00","BZN|DK1","Without Sequence","29.86","",""
"19/01/2017 08:00:00 - 19/01/2017 09:00:00","BZN|DK1","Without Sequence","30.43","",""
"19/01/2017 09:00:00 - 19/01/2017 10:00:00","BZN|DK1","Without Sequence","30.28","",""
"19/01/2017 10:00:00 - 19/01/2017 11:00:00","BZN|DK1","Without Sequence","29.97","",""
"19/01/2017 11:00:00 - 19/01/2017 12:00:00","BZN|DK1","Without Sequence","29.82","",""
"19/01/2017 12:00:00 - 19/01/2017 13:00:00","BZN|DK1","Without Sequence","29.65","",""
"19/01/2017 13:00:00 - 19/01/2017 14:00:00","BZN|DK1","Without Sequence","29.57","",""
"19/01/2017 14:00:00 - 19/01/2017 15:00:00","BZN|DK1","Without Sequence","29.53","",""
"19/01/2017 15:00:00 - 19/01/2017 16:00:00","BZN|DK1","Without Sequence","29.53","",""
"19/01/2017 16:00:00 - 19/01/2017 17:00:00","BZN|DK1","Without Sequence","29.69","",""
"19/01/2017 17:00:00 - 19/01/2017 18:00:00","BZN|DK1","Without Sequence","29.84","",""
"19/01/2017 18:00:00 - 19/01/2017 19:00:00","BZN|DK1","Without Sequence","29.79","",""
"19/01/2017 19:00:00 - 19/01/2017 20:00:00","BZN|DK1","Without Sequence","29.53","",""
"19/01/2017 20:00:00 - 19/01/2017 21:00:00","BZN|DK1","Without Sequence","28.87","",""
"19/01/2017 21:00:00 - 19/01/2017 22:00:00","BZN|DK1","Without Sequence","28.79","",""
"19/01/2017 22:00:00 - 19/01/2017 23:00:00","BZN|DK1","Without Sequence","28.74","",""
"19/01/2017 23:00:00 - 20/01/2017 00:00:00","BZN|DK1","Without Sequence","28.41","",""
"20/01/2017 00:00:00 - 20/01/2017 01:00:00","BZN|DK1","Without Sequence","27.23","",""
"20/01/2017 01:00:00 - 20/01/2017 02:00:00","BZN|DK1","Without Sequence","27.26","",""
"20/01/2017 02:00:00 - 20/01/2017 03:00:00","BZN|DK1","Without Sequence","27.11","",""
"20/01/2017 03:00:00 - 20/01/2017 04:00:00","BZN|DK1","Without Sequence","27.34","",""
"20/01/2017 04:00:00 - 20/01/2017 05:00:00","BZN|DK1","Without Sequence","27.90","",""
"20/01/2017 05:00:00 - 20/01/2017 06:00:00","BZN|DK1","Without Sequence","28.01","",""
"20/01/2017 06:00:00 - 20/01/2017 07:00:00","BZN|DK1","Without Sequence","28.59","",""
"20/01/2017 07:00:00 - 20/01/2017 08:00:00","BZN|DK1","Without Sequence","29.73","",""
"20/01/2017 08:00:00 - 20/01/2017 09:00:00","BZN|DK1","Without Sequence","29.98","",""
"20/01/2017 09:00:00 - 20/01/2017 10:00:00","BZN|DK1","Without Sequence","29.89","",""
"20/01/2017 10:00:00 - 20/01/2017 11:00:00","BZN|DK1","Without Sequence","29.84","",""
"20/01/2017 11:00:00 - 20/01/2017 12:00:00","BZN|DK1","Without Sequence","29.72","",""
"20/01/2017 12:00:00 - 20/01/2017 13:00:00","BZN|DK1","Without Sequence","29.50","",""
"20/01/2017 13:00:00 - 20/01/2017 14:00:00","BZN|DK1","Without Sequence","29.37","",""
"20/01/2017 14:00:00 - 20/01/2017 15:00:00","BZN|DK1","Without Sequence","29.08","",""
"20/01/2017 15:00:00 - 20/01/2017 16:00:00","BZN|DK1","Without Sequence","28.92","",""
"20/01/2017 16:00:00 - 20/01/2017 17:00:00","BZN|DK1","Without Sequence","29.33","",""
"20/01/2017 17:00:00 - 20/01/2017 18:00:00","BZN|DK1","Without Sequence","29.62","",""
"20/01/2017 18:00:00 - 20/01/2017 19:00:00","BZN|DK1","Without Sequence","29.52","",""
"20/01/2017 19:00:00 - 20/01/2017 20:00:00","BZN|DK1","Without Sequence","28.90","",""
"20/01/2017 20:00:00 - 20/01/2017 21:00:00","BZN|DK1","Without Sequence","28.36","",""
"20/01/2017 21:00:00 - 20/01/2017 22:00:00","BZN|DK1","Without Sequence","28.28","",""
"20/01/2017 22:00:00 - 20/01/2017 23:00:00","BZN|DK1","Without Sequence","28.11","",""
"20/01/2017 23:00:00 - 21/01/2017 00:00:00","BZN|DK1","Without Sequence","27.69","",""
"21/01/2017 00:00:00 - 21/01/2017 01:00:00","BZN|DK1","Without Sequence","27.64","",""
"21/01/2017 01:00:00 - 21/01/2017 02:00:00","BZN|DK1","Without Sequence","27.15","",""
"21/01/2017 02:00:00 - 21/01/2017 03:00:00","BZN|DK1","Without Sequence","26.90","",""
"21/01/2017 03:00:00 - 21/01/2017 04:00:00","BZN|DK1","Without Sequence","26.93","",""
"21/01/2017 04:00:00 - 21/01/2017 05:00:00","BZN|DK1","Without Sequence","27.22","",""
"21/01/2017 05:00:00 - 21/01/2017 06:00:00","BZN|DK1","Without Sequence","27.74","",""
"21/01/2017 06:00:00 - 21/01/2017 07:00:00","BZN|DK1","Without Sequence","27.77","",""
"21/01/2017 07:00:00 - 21/01/2017 08:00:00","BZN|DK1","Without Sequence","28.24","",""
"21/01/2017 08:00:00 - 21/01/2017 09:00:00","BZN|DK1","Without Sequence","28.80","",""
"21/01/2017 09:00:00 - 21/01/2017 10:00:00","BZN|DK1","Without Sequence","29.17","",""
"21/01/2017 10:00:00 - 21/01/2017 11:00:00","BZN|DK1","Without Sequence","29.52","",""
"21/01/2017 11:00:00 - 21/01/2017 12:00:00","BZN|DK1","Without Sequence","29.51","",""
"21/01/2017 12:00:00 - 21/01/2017 13:00:00","BZN|DK1","Without Sequence","29.29","",""
"21/01/2017 13:00:00 - 21/01/2017 14:00:00","BZN|DK1","Without Sequence","29.09","",""
"21/01/2017 14:00:00 - 21/01/2017 15:00:00","BZN|DK1","Without Sequence","29.06","",""
"21/01/2017 15:00:00 - 21/01/2017 16:00:00","BZN|DK1","Without Sequence","29.51","",""
"21/01/2017 16:00:00 - 21/01/2017 17:00:00","BZN|DK1","Without Sequence","29.90","",""
"21/01/2017 17:00:00 - 21/01/2017 18:00:00","BZN|DK1","Without Sequence","30.94","",""
"21/01/2017 18:00:00 - 21/01/2017 19:00:00","BZN|DK1","Without Sequence","30.36","",""
"21/01/2017 19:00:00 - 21/01/2017 20:00:00","BZN|DK1","Without Sequence","29.82","",""
"21/01/2017 20:00:00 - 21/01/2017 21:00:00","BZN|DK1","Without Sequence","29.31","",""
"21/01/2017 21:00:00 - 21/01/2017 22:00:00","BZN|DK1","Without Sequence","28.97","",""
"21/01/2017 22:00:00 - 21/01/2017 23:00:00","BZN|DK1","Without Sequence","28.54","",""
"21/01/2017 23:00:00 - 22/01/2017 00:00:00","BZN|DK1","Without Sequence","28.13","",""
"22/01/2017 00:00:00 - 22/01/2017 01:00:00","BZN|DK1","Without Sequence","28.57","",""
"22/01/2017 01:00:00 - 22/01/2017 02:00:00","BZN|DK1","Without Sequence","28.08","",""
"22/01/2017 02:00:00 - 22/01/2017 03:00:00","BZN|DK1","Without Sequence","27.78","",""
"22/01/2017 03:00:00 - 22/01/2017 04:00:00","BZN|DK1","Without Sequence","27.71","",""
"22/01/2017 04:00:00 - 22/01/2017 05:00:00","BZN|DK1","Without Sequence","27.75","",""
"22/01/2017 05:00:00 - 22/01/2017 06:00:00","BZN|DK1","Without Sequence","28.02","",""
"22/01/2017 06:00:00 - 22/01/2017 07:00:00","BZN|DK1","Without Sequence","28.05","",""
"22/01/2017 07:00:00 - 22/01/2017 08:00:00","BZN|DK1","Without Sequence","28.44","",""
"22/01/2017 08:00:00 - 22/01/2017 09:00:00","BZN|DK1","Without Sequence","28.75","",""
"22/01/2017 09:00:00 - 22/01/2017 10:00:00","BZN|DK1","Without Sequence","29.29","",""
"22/01/2017 10:00:00 - 22/01/2017 11:00:00","BZN|DK1","Without Sequence","29.60","",""
"22/01/2017 11:00:00 - 22/01/2017 12:00:00","BZN|DK1","Without Sequence","29.59","",""
"22/01/2017 12:00:00 - 22/01/2017 13:00:00","BZN|DK1","Without Sequence","29.53","",""
"22/01/2017 13:00:00 - 22/01/2017 14:00:00","BZN|DK1","Without Sequence","29.52","",""
