"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"17/02/2016 16:00:00 - 17/02/2016 17:00:00","BZN|DK1","Without Sequence","18.75","",""
"17/02/2016 17:00:00 - 17/02/2016 18:00:00","BZN|DK1","Without Sequence","19.50","",""
"17/02/2016 18:00:00 - 17/02/2016 19:00:00","BZN|DK1","Without Sequence","19.76","",""
"17/02/2016 19:00:00 - 17/02/2016 20:00:00","BZN|DK1","Without Sequence","18.94","",""
"17/02/2016 20:00:00 - 17/02/2016 21:00:00","BZN|DK1","Without Sequence","18.49","",""
"17/02/2016 21:00:00 - 17/02/2016 22:00:00","BZN|DK1","Without Sequence","18.22","",""
"17/02/2016 22:00:00 - 17/02/2016 23:00:00","BZN|DK1","Without Sequence","17.84","",""
"17/02/2016 23:00:00 - 18/02/2016 00:00:00","BZN|DK1","Without Sequence","17.45","",""
"18/02/2016 00:00:00 - 18/02/2016 01:00:00","BZN|DK1","Without Sequence","17.94","",""
"18/02/2016 01:00:00 - 18/02/2016 02:00:00","BZN|DK1","Without Sequence","18.09","",""
"18/02/2016 02:00:00 - 18/02/2016 03:00:00","BZN|DK1","Without Sequence","18.10","",""
"18/02/2016 03:00:00 - 18/02/2016 04:00:00","BZN|DK1","Without Sequence","18.37","",""
"18/02/2016 04:00:00 - 18/02/2016 05:00:00","BZN|DK1","Without Sequence","19.02","",""
"18/02/2016 05:00:00 - 18/02/2016 06:00:00","BZN|DK1","Without Sequence","19.61","",""
"18/02/2016 06:00:00 - 18/02/2016 07:00:00","BZN|DK1","Without Sequence","20.61","",""
"18/02/2016 07:00:00 - 18/02/2016 08:00:00","BZN|DK1","Without Sequence","34.67","",""
"18/02/2016 08:00:00 - 18/02/2016 09:00:00","BZN|DK1","Without Sequence","38.60","",""
"18/02/2016 09:00:00 - 18/02/2016 10:00:00","BZN|DK1","Without Sequence","33.23","",""
"18/02/2016 10:00:00 - 18/02/2016 11:00:00","BZN|DK1","Without Sequence","25.60","",""
"18/02/2016 11:00:00 - 18/02/2016 12:00:00","BZN|DK1","Without Sequence","24.34","",""
"18/02/2016 12:00:00 - 18/02/2016 13:00:00","BZN|DK1","Without Sequence","23.77","",""
"18/02/2016 13:00:00 - 18/02/2016 14:00:00","BZN|DK1","Without Sequence","23.82","",""
"18/02/2016 14:00:00 - 18/02/2016 15:00:00","BZN|DK1","Without Sequence","22.51","",""
"18/02/2016 15:00:00 - 18/02/2016 16:00:00","BZN|DK1","Without Sequence","21.87","",""
"18/02/2016 16:00:00 - 18/02/2016 17:00:00","BZN|DK1","Without Sequence","22.72","",""
"18/02/2016 17:00:00 - 18/02/2016 18:00:00","BZN|DK1","Without Sequence","25.72","",""
"18/02/2016 18:00:00 - 18/02/2016 19:00:00","BZN|DK1","Without Sequence","25.69","",""
"18/02/2016 19:00:00 - 18/02/2016 20:00:00","BZN|DK1","Without Sequence","22.74","",""
"18/02/2016 20:00:00 - 18/02/2016 21:00:00","BZN|DK1","Without Sequence","20.26","",""
"18/02/2016 21:00:00 - 18/02/2016 22:00:00","BZN|DK1","Without Sequence","19.82","",""
"18/02/2016 22:00:00 - 18/02/2016 23:00:00","BZN|DK1","Without Sequence","19.11","",""
"18/02/2016 23:00:00 - 19/02/2016 00:00:00","BZN|DK1","Without Sequence","18.16","",""
"19/02/2016 00:00:00 - 19/02/2016 01:00:00","BZN|DK1","Without Sequence","18.49","",""
"19/02/2016 01:00:00 - 19/02/2016 02:00:00","BZN|DK1","Without Sequence","18.16","",""
"19/02/2016 02:00:00 - 19/02/2016 03:00:00","BZN|DK1","Without Sequence","18.13","",""
"19/02/2016 03:00:00 - 19/02/2016 04:00:00","BZN|DK1","Without Sequence","18.56","",""
"19/02/2016 04:00:00 - 19/02/2016 05:00:00","BZN|DK1","Without Sequence","19.07","",""
"19/02/2016 05:00:00 - 19/02/2016 06:00:00","BZN|DK1","Without Sequence","18.99","",""
"19/02/2016 06:00:00 - 19/02/2016 07:00:00","BZN|DK1","Without Sequence","20.33","",""
"19/02/2016 07:00:00 - 19/02/2016 08:00:00","BZN|DK1","Without Sequence","24.38","",""
"19/02/2016 08:00:00 - 19/02/2016 09:00:00","BZN|DK1","Without Sequence","35.68","",""
"19/02/2016 09:00:00 - 19/02/2016 10:00:00","BZN|DK1","Without Sequence","25.70","",""
"19/02/2016 10:00:00 - 19/02/2016 11:00:00","BZN|DK1","Without Sequence","24.26","",""
"19/02/2016 11:00:00 - 19/02/2016 12:00:00","BZN|DK1","Without Sequence","21.43","",""
"19/02/2016 12:00:00 - 19/02/2016 13:00:00","BZN|DK1","Without Sequence","20.88","",""
"19/02/2016 13:00:00 - 19/02/2016 14:00:00","BZN|DK1","Without Sequence","20.42","",""
"19/02/2016 14:00:00 - 19/02/2016 15:00:00","BZN|DK1","Without Sequence","20.21","",""
"19/02/2016 15:00:00 - 19/02/2016 16:00:00","BZN|DK1","Without Sequence","19.90","",""
"19/02/2016 16:00:00 - 19/02/2016 17:00:00","BZN|DK1","Without Sequence","19.82","",""
"19/02/2016 17:00:00 - 19/02/2016 18:00:00","BZN|DK1","Without Sequence","20.20","",""
"19/02/2016 18:00:00 - 19/02/2016 19:00:00","BZN|DK1","Without Sequence","20.30","",""
"19/02/2016 19:00:00 - 19/02/2016 20:00:00","BZN|DK1","Without Sequence","19.91","",""
"19/02/2016 20:00:00 - 19/02/2016 21:00:00","BZN|DK1","Without Sequence","19.04","",""
"19/02/2016 21:00:00 - 19/02/2016 22:00:00","BZN|DK1","Without Sequence","18.25","",""
"19/02/2016 22:00:00 - 19/02/2016 23:00:00","BZN|DK1","Without Sequence","17.68","",""
"19/02/2016 23:00:00 - 20/02/2016 00:00:00","BZN|DK1","Without Sequence","17.05","",""
"20/02/2016 00:00:00 - 20/02/2016 01:00:00","BZN|DK1","Without Sequence","4.04","",""
"20/02/2016 01:00:00 - 20/02/2016 02:00:00","BZN|DK1","Without Sequence","16.82","",""
"20/02/2016 02:00:00 - 20/02/2016 03:00:00","BZN|DK1","Without Sequence","11.54","",""
"20/02/2016 03:00:00 - 20/02/2016 04:00:00","BZN|DK1","Without Sequence","9.69","",""
"20/02/2016 04:00:00 - 20/02/2016 05:00:00","BZN|DK1","Without Sequence","9.52","",""
"20/02/2016 05:00:00 - 20/02/2016 06:00:00","BZN|DK1","Without Sequence","5.01","",""
"20/02/2016 06:00:00 - 20/02/2016 07:00:00","BZN|DK1","Without Sequence","5.06","",""
"20/02/2016 07:00:00 - 20/02/2016 08:00:00","BZN|DK1","Without Sequence","9.09","",""
"20/02/2016 08:00:00 - 20/02/2016 09:00:00","BZN|DK1","Without Sequence","8.69","",""
"20/02/2016 09:00:00 - 20/02/2016 10:00:00","BZN|DK1","Without Sequence","13.43","",""
"20/02/2016 10:00:00 - 20/02/2016 11:00:00","BZN|DK1","Without Sequence","16.36","",""
"20/02/2016 11:00:00 - 20/02/2016 12:00:00","BZN|DK1","Without Sequence","17.00","",""
"20/02/2016 12:00:00 - 20/02/2016 13:00:00","BZN|DK1","Without Sequence","16.96","",""
"20/02/2016 13:00:00 - 20/02/2016 14:00:00","BZN|DK1","Without Sequence","15.94","",""
"20/02/2016 14:00:00 - 20/02/2016 15:00:00","BZN|DK1","Without Sequence","15.77","",""
"20/02/2016 15:00:00 - 20/02/2016 16:00:00","BZN|DK1","Without Sequence","16.05","",""
"20/02/2016 16:00:00 - 20/02/2016 17:00:00","BZN|DK1","Without Sequence","16.15","",""
"20/02/2016 17:00:00 - 20/02/2016 18:00:00","BZN|DK1","Without Sequence","18.99","",""
"20/02/2016 18:00:00 - 20/02/2016 19:00:00","BZN|DK1","Without Sequence","18.56","",""
"20/02/2016 19:00:00 - 20/02/2016 20:00:00","BZN|DK1","Without Sequence","18.25","",""
"20/02/2016 20:00:00 - 20/02/2016 21:00:00","BZN|DK1","Without Sequence","18.96","",""
"20/02/2016 21:00:00 - 20/02/2016 22:00:00","BZN|DK1","Without Sequence","13.92","",""
"20/02/2016 22:00:00 - 20/02/2016 23:00:00","BZN|DK1","Without Sequence","11.79","",""
"20/02/2016 23:00:00 - 21/02/2016 00:00:00","BZN|DK1","Without Sequence","8.03","",""
"21/02/2016 00:00:00 - 21/02/2016 01:00:00","BZN|DK1","Without Sequence","9.37","",""
"21/02/2016 01:00:00 - 21/02/2016 02:00:00","BZN|DK1","Without Sequence","6.52","",""
"21/02/2016 02:00:00 - 21/02/2016 03:00:00","BZN|DK1","Without Sequence","5.09","",""
"21/02/2016 03:00:00 - 21/02/2016 04:00:00","BZN|DK1","Without Sequence","3.14","",""
"21/02/2016 04:00:00 - 21/02/2016 05:00:00","BZN|DK1","Without Sequence","0.46","",""
"21/02/2016 05:00:00 - 21/02/2016 06:00:00","BZN|DK1","Without Sequence","0.13","",""
"21/02/2016 06:00:00 - 21/02/2016 07:00:00","BZN|DK1","Without Sequence","-0.05","",""
"21/02/2016 07:00:00 - 21/02/2016 08:00:00","BZN|DK1","Without Sequence","0.13","",""
"21/02/2016 08:00:00 - 21/02/2016 09:00:00","BZN|DK1","Without Sequence","5.62","",""
"21/02/2016 09:00:00 - 21/02/2016 10:00:00","BZN|DK1","Without Sequence","10.81","",""
"21/02/2016 10:00:00 - 21/02/2016 11:00:00","BZN|DK1","Without Sequence","13.07","",""
"21/02/2016 11:00:00 - 21/02/2016 12:00:00","BZN|DK1","Without Sequence","14.94","",""
"21/02/2016 12:00:00 - 21/02/2016 13:00:00","BZN|DK1","Without Sequence","14.95","",""
"21/02/2016 13:00:00 - 21/02/2016 14:00:00","BZN|DK1","Without Sequence","10.60","",""
"21/02/2016 14:00:00 - 21/02/2016 15:00:00","BZN|DK1","Without Sequence","7.71","",""
"21/02/2016 15:00:00 - 21/02/2016 16:00:00","BZN|DK1","Without Sequence","4.95","",""
"21/02/2016 16:00:00 - 21/02/2016 17:00:00","BZN|DK1","Without Sequence","7.69","",""
"21/02/2016 17:00:00 - 21/02/2016 18:00:00","BZN|DK1","Without Sequence","17.31","",""
"21/02/2016 18:00:00 - 21/02/2016 19:00:00","BZN|DK1","Without Sequence","18.61","",""
"21/02/2016 19:00:00 - 21/02/2016 20:00:00","BZN|DK1","Without Sequence","18.20","",""
"21/02/2016 20:00:00 - 21/02/2016 21:00:00","BZN|DK1","Without Sequence","15.55","",""
"21/02/2016 21:00:00 - 21/02/2016 22:00:00","BZN|DK1","Without Sequence","16.50","",""
"21/02/2016 22:00:00 - 21/02/2016 23:00:00","BZN|DK1","Without Sequence","13.94","",""
"21/02/2016 23:00:00 - 22/02/2016 00:00:00","BZN|DK1","Without Sequence","9.31","",""
"22/02/2016 00:00:00 - 22/02/2016 01:00:00","BZN|DK1","Without Sequence","0.10","",""
"22/02/2016 01:00:00 - 22/02/2016 02:00:00","BZN|DK1","Without Sequence","0.02","",""
"22/02/2016 02:00:00 - 22/02/2016 03:00:00","BZN|DK1","Without Sequence","-0.92","",""
"22/02/2016 03:00:00 - 22/02/2016 04:00:00","BZN|DK1","Without Sequence","-0.06","",""
"22/02/2016 04:00:00 - 22/02/2016 05:00:00","BZN|DK1","Without Sequence","0.04","",""
"22/02/2016 05:00:00 - 22/02/2016 06:00:00","BZN|DK1","Without Sequence","7.63","",""
"22/02/2016 06:00:00 - 22/02/2016 07:00:00","BZN|DK1","Without Sequence","18.05","",""
"22/02/2016 07:00:00 - 22/02/2016 08:00:00","BZN|DK1","Without Sequence","20.16","",""
"22/02/2016 08:00:00 - 22/02/2016 09:00:00","BZN|DK1","Without Sequence","20.53","",""
"22/02/2016 09:00:00 - 22/02/2016 10:00:00","BZN|DK1","Without Sequence","20.40","",""
"22/02/2016 10:00:00 - 22/02/2016 11:00:00","BZN|DK1","Without Sequence","20.17","",""
"22/02/2016 11:00:00 - 22/02/2016 12:00:00","BZN|DK1","Without Sequence","19.91","",""
"22/02/2016 12:00:00 - 22/02/2016 13:00:00","BZN|DK1","Without Sequence","19.58","",""
"22/02/2016 13:00:00 - 22/02/2016 14:00:00","BZN|DK1","Without Sequence","19.28","",""
"22/02/2016 14:00:00 - 22/02/2016 15:00:00","BZN|DK1","Without Sequence","19.07","",""
"22/02/2016 15:00:00 - 22/02/2016 16:00:00","BZN|DK1","Without Sequence","19.23","",""
"22/02/2016 16:00:00 - 22/02/2016 17:00:00","BZN|DK1","Without Sequence","19.57","",""
"22/02/2016 17:00:00 - 22/02/2016 18:00:00","BZN|DK1","Without Sequence","20.27","",""
"22/02/2016 18:00:00 - 22/02/2016 19:00:00","BZN|DK1","Without Sequence","20.42","",""
"22/02/2016 19:00:00 - 22/02/2016 20:00:00","BZN|DK1","Without Sequence","20.11","",""
"22/02/2016 20:00:00 - 22/02/2016 21:00:00","BZN|DK1","Without Sequence","19.34","",""
"22/02/2016 21:00:00 - 22/02/2016 22:00:00","BZN|DK1","Without Sequence","18.75","",""
"22/02/2016 22:00:00 - 22/02/2016 23:00:00","BZN|DK1","Without Sequence","18.20","",""
"22/02/2016 23:00:00 - 23/02/2016 00:00:00","BZN|DK1","Without Sequence","17.68","",""
"23/02/2016 00:00:00 - 23/02/2016 01:00:00","BZN|DK1","Without Sequence","17.81","",""
"23/02/2016 01:00:00 - 23/02/2016 02:00:00","BZN|DK1","Without Sequence","14.28","",""
"23/02/2016 02:00:00 - 23/02/2016 03:00:00","BZN|DK1","Without Sequence","17.23","",""
"23/02/2016 03:00:00 - 23/02/2016 04:00:00","BZN|DK1","Without Sequence","17.47","",""
"23/02/2016 04:00:00 - 23/02/2016 05:00:00","BZN|DK1","Without Sequence","17.83","",""
"23/02/2016 05:00:00 - 23/02/2016 06:00:00","BZN|DK1","Without Sequence","19.09","",""
"23/02/2016 06:00:00 - 23/02/2016 07:00:00","BZN|DK1","Without Sequence","19.90","",""
"23/02/2016 07:00:00 - 23/02/2016 08:00:00","BZN|DK1","Without Sequence","21.06","",""
"23/02/2016 08:00:00 - 23/02/2016 09:00:00","BZN|DK1","Without Sequence","21.82","",""
"23/02/2016 09:00:00 - 23/02/2016 10:00:00","BZN|DK1","Without Sequence","21.21","",""
"23/02/2016 10:00:00 - 23/02/2016 11:00:00","BZN|DK1","Without Sequence","20.93","",""
"23/02/2016 11:00:00 - 23/02/2016 12:00:00","BZN|DK1","Without Sequence","20.74","",""
"23/02/2016 12:00:00 - 23/02/2016 13:00:00","BZN|DK1","Without Sequence","20.70","",""
"23/02/2016 13:00:00 - 23/02/2016 14:00:00","BZN|DK1","Without Sequence","20.63","",""
"23/02/2016 14:00:00 - 23/02/2016 15:00:00","BZN|DK1","Without Sequence","20.43","",""
"23/02/2016 15:00:00 - 23/02/2016 16:00:00","BZN|DK1","Without Sequence","20.24","",""
"23/02/2016 16:00:00 - 23/02/2016 17:00:00","BZN|DK1","Without Sequence","20.37","",""
"23/02/2016 17:00:00 - 23/02/2016 18:00:00","BZN|DK1","Without Sequence","20.96","",""
"23/02/2016 18:00:00 - 23/02/2016 19:00:00","BZN|DK1","Without Sequence","21.34","",""
"23/02/2016 19:00:00 - 23/02/2016 20:00:00","BZN|DK1","Without Sequence","20.79","",""
"23/02/2016 20:00:00 - 23/02/2016 21:00:00","BZN|DK1","Without Sequence","20.23","",""
"23/02/2016 21:00:00 - 23/02/2016 22:00:00","BZN|DK1","Without Sequence","19.50","",""
"23/02/2016 22:00:00 - 23/02/2016 23:00:00","BZN|DK1","Without Sequence","18.90","",""
"23/02/2016 23:00:00 - 24/02/2016 00:00:00","BZN|DK1","Without Sequence","17.90","",""
"24/02/2016 00:00:00 - 24/02/2016 01:00:00","BZN|DK1","Without Sequence","18.04","",""
"24/02/2016 01:00:00 - 24/02/2016 02:00:00","BZN|DK1","Without Sequence","17.06","",""
"24/02/2016 02:00:00 - 24/02/2016 03:00:00","BZN|DK1","Without Sequence","16.99","",""
"24/02/2016 03:00:00 - 24/02/2016 04:00:00","BZN|DK1","Without Sequence","17.09","",""
"24/02/2016 04:00:00 - 24/02/2016 05:00:00","BZN|DK1","Without Sequence","17.86","",""
"24/02/2016 05:00:00 - 24/02/2016 06:00:00","BZN|DK1","Without Sequence","18.92","",""
"24/02/2016 06:00:00 - 24/02/2016 07:00:00","BZN|DK1","Without Sequence","20.00","",""
"24/02/2016 07:00:00 - 24/02/2016 08:00:00","BZN|DK1","Without Sequence","21.29","",""
"24/02/2016 08:00:00 - 24/02/2016 09:00:00","BZN|DK1","Without Sequence","21.62","",""
"24/02/2016 09:00:00 - 24/02/2016 10:00:00","BZN|DK1","Without Sequence","21.44","",""
"24/02/2016 10:00:00 - 24/02/2016 11:00:00","BZN|DK1","Without Sequence","21.27","",""
"24/02/2016 11:00:00 - 24/02/2016 12:00:00","BZN|DK1","Without Sequence","21.04","",""
"24/02/2016 12:00:00 - 24/02/2016 13:00:00","BZN|DK1","Without Sequence","20.85","",""
"24/02/2016 13:00:00 - 24/02/2016 14:00:00","BZN|DK1","Without Sequence","20.61","",""
"24/02/2016 14:00:00 - 24/02/2016 15:00:00","BZN|DK1","Without Sequence","20.52","",""
"24/02/2016 15:00:00 - 24/02/2016 16:00:00","BZN|DK1","Without Sequence","20.52","",""
"24/02/2016 16:00:00 - 24/02/2016 17:00:00","BZN|DK1","Without Sequence","20.68","",""
"24/02/2016 17:00:00 - 24/02/2016 18:00:00","BZN|DK1","Without Sequence","21.34","",""
"24/02/2016 18:00:00 - 24/02/2016 19:00:00","BZN|DK1","Without Sequence","22.03","",""
"24/02/2016 19:00:00 - 24/02/2016 20:00:00","BZN|DK1","Without Sequence","21.41","",""
"24/02/2016 20:00:00 - 24/02/2016 21:00:00","BZN|DK1","Without Sequence","21.10","",""
"24/02/2016 21:00:00 - 24/02/2016 22:00:00","BZN|DK1","Without Sequence","20.46","",""
"24/02/2016 22:00:00 - 24/02/2016 23:00:00","BZN|DK1","Without Sequence","19.53","",""
"24/02/2016 23:00:00 - 25/02/2016 00:00:00","BZN|DK1","Without Sequence","18.83","",""
"25/02/2016 00:00:00 - 25/02/2016 01:00:00","BZN|DK1","Without Sequence","15.00","",""
"25/02/2016 01:00:00 - 25/02/2016 02:00:00","BZN|DK1","Without Sequence","18.86","",""
"25/02/2016 02:00:00 - 25/02/2016 03:00:00","BZN|DK1","Without Sequence","18.82","",""
"25/02/2016 03:00:00 - 25/02/2016 04:00:00","BZN|DK1","Without Sequence","19.03","",""
"25/02/2016 04:00:00 - 25/02/2016 05:00:00","BZN|DK1","Without Sequence","19.46","",""
"25/02/2016 05:00:00 - 25/02/2016 06:00:00","BZN|DK1","Without Sequence","20.82","",""
"25/02/2016 06:00:00 - 25/02/2016 07:00:00","BZN|DK1","Without Sequence","21.56","",""
"25/02/2016 07:00:00 - 25/02/2016 08:00:00","BZN|DK1","Without Sequence","35.18","",""
"25/02/2016 08:00:00 - 25/02/2016 09:00:00","BZN|DK1","Without Sequence","38.25","",""
"25/02/2016 09:00:00 - 25/02/2016 10:00:00","BZN|DK1","Without Sequence","34.44","",""
"25/02/2016 10:00:00 - 25/02/2016 11:00:00","BZN|DK1","Without Sequence","31.35","",""
"25/02/2016 11:00:00 - 25/02/2016 12:00:00","BZN|DK1","Without Sequence","29.71","",""
"25/02/2016 12:00:00 - 25/02/2016 13:00:00","BZN|DK1","Without Sequence","25.92","",""
"25/02/2016 13:00:00 - 25/02/2016 14:00:00","BZN|DK1","Without Sequence","25.39","",""
"25/02/2016 14:00:00 - 25/02/2016 15:00:00","BZN|DK1","Without Sequence","23.83","",""
"25/02/2016 15:00:00 - 25/02/2016 16:00:00","BZN|DK1","Without Sequence","23.77","",""
"25/02/2016 16:00:00 - 25/02/2016 17:00:00","BZN|DK1","Without Sequence","23.80","",""
"25/02/2016 17:00:00 - 25/02/2016 18:00:00","BZN|DK1","Without Sequence","31.16","",""
"25/02/2016 18:00:00 - 25/02/2016 19:00:00","BZN|DK1","Without Sequence","38.95","",""
"25/02/2016 19:00:00 - 25/02/2016 20:00:00","BZN|DK1","Without Sequence","35.08","",""
"25/02/2016 20:00:00 - 25/02/2016 21:00:00","BZN|DK1","Without Sequence","23.64","",""
"25/02/2016 21:00:00 - 25/02/2016 22:00:00","BZN|DK1","Without Sequence","21.20","",""
"25/02/2016 22:00:00 - 25/02/2016 23:00:00","BZN|DK1","Without Sequence","20.26","",""
"25/02/2016 23:00:00 - 26/02/2016 00:00:00","BZN|DK1","Without Sequence","19.15","",""
"26/02/2016 00:00:00 - 26/02/2016 01:00:00","BZN|DK1","Without Sequence","2.75","",""
"26/02/2016 01:00:00 - 26/02/2016 02:00:00","BZN|DK1","Without Sequence","18.46","",""
"26/02/2016 02:00:00 - 26/02/2016 03:00:00","BZN|DK1","Without Sequence","18.43","",""
"26/02/2016 03:00:00 - 26/02/2016 04:00:00","BZN|DK1","Without Sequence","18.60","",""
"26/02/2016 04:00:00 - 26/02/2016 05:00:00","BZN|DK1","Without Sequence","19.34","",""
"26/02/2016 05:00:00 - 26/02/2016 06:00:00","BZN|DK1","Without Sequence","20.29","",""
"26/02/2016 06:00:00 - 26/02/2016 07:00:00","BZN|DK1","Without Sequence","20.97","",""
"26/02/2016 07:00:00 - 26/02/2016 08:00:00","BZN|DK1","Without Sequence","26.61","",""
"26/02/2016 08:00:00 - 26/02/2016 09:00:00","BZN|DK1","Without Sequence","35.11","",""
"26/02/2016 09:00:00 - 26/02/2016 10:00:00","BZN|DK1","Without Sequence","32.41","",""
"26/02/2016 10:00:00 - 26/02/2016 11:00:00","BZN|DK1","Without Sequence","28.38","",""
"26/02/2016 11:00:00 - 26/02/2016 12:00:00","BZN|DK1","Without Sequence","23.44","",""
"26/02/2016 12:00:00 - 26/02/2016 13:00:00","BZN|DK1","Without Sequence","21.53","",""
"26/02/2016 13:00:00 - 26/02/2016 14:00:00","BZN|DK1","Without Sequence","21.03","",""
"26/02/2016 14:00:00 - 26/02/2016 15:00:00","BZN|DK1","Without Sequence","20.77","",""
"26/02/2016 15:00:00 - 26/02/2016 16:00:00","BZN|DK1","Without Sequence","20.56","",""
"26/02/2016 16:00:00 - 26/02/2016 17:00:00","BZN|DK1","Without Sequence","20.76","",""
"26/02/2016 17:00:00 - 26/02/2016 18:00:00","BZN|DK1","Without Sequence","23.70","",""
"26/02/2016 18:00:00 - 26/02/2016 19:00:00","BZN|DK1","Without Sequence","33.54","",""
"26/02/2016 19:00:00 - 26/02/2016 20:00:00","BZN|DK1","Without Sequence","22.11","",""
"26/02/2016 20:00:00 - 26/02/2016 21:00:00","BZN|DK1","Without Sequence","20.83","",""
"26/02/2016 21:00:00 - 26/02/2016 22:00:00","BZN|DK1","Without Sequence","20.26","",""
"26/02/2016 22:00:00 - 26/02/2016 23:00:00","BZN|DK1","Without Sequence","19.69","",""
"26/02/2016 23:00:00 - 27/02/2016 00:00:00","BZN|DK1","Without Sequence","19.07","",""
"27/02/2016 00:00:00 - 27/02/2016 01:00:00","BZN|DK1","Without Sequence","19.68","",""
"27/02/2016 01:00:00 - 27/02/2016 02:00:00","BZN|DK1","Without Sequence","19.42","",""
"27/02/2016 02:00:00 - 27/02/2016 03:00:00","BZN|DK1","Without Sequence","19.24","",""
"27/02/2016 03:00:00 - 27/02/2016 04:00:00","BZN|DK1","Without Sequence","19.13","",""
"27/02/2016 04:00:00 - 27/02/2016 05:00:00","BZN|DK1","Without Sequence","19.19","",""
"27/02/2016 05:00:00 - 27/02/2016 06:00:00","BZN|DK1","Without Sequence","19.52","",""
"27/02/2016 06:00:00 - 27/02/2016 07:00:00","BZN|DK1","Without Sequence","19.61","",""
"27/02/2016 07:00:00 - 27/02/2016 08:00:00","BZN|DK1","Without Sequence","19.70","",""
"27/02/2016 08:00:00 - 27/02/2016 09:00:00","BZN|DK1","Without Sequence","19.91","",""
"27/02/2016 09:00:00 - 27/02/2016 10:00:00","BZN|DK1","Without Sequence","19.94","",""
"27/02/2016 10:00:00 - 27/02/2016 11:00:00","BZN|DK1","Without Sequence","20.02","",""
"27/02/2016 11:00:00 - 27/02/2016 12:00:00","BZN|DK1","Without Sequence","19.84","",""
"27/02/2016 12:00:00 - 27/02/2016 13:00:00","BZN|DK1","Without Sequence","19.49","",""
"27/02/2016 13:00:00 - 27/02/2016 14:00:00","BZN|DK1","Without Sequence","19.18","",""
"27/02/2016 14:00:00 - 27/02/2016 15:00:00","BZN|DK1","Without Sequence","19.05","",""
"27/02/2016 15:00:00 - 27/02/2016 16:00:00","BZN|DK1","Without Sequence","19.09","",""
"27/02/2016 16:00:00 - 27/02/2016 17:00:00","BZN|DK1","Without Sequence","19.40","",""
"27/02/2016 17:00:00 - 27/02/2016 18:00:00","BZN|DK1","Without Sequence","19.86","",""
"27/02/2016 18:00:00 - 27/02/2016 19:00:00","BZN|DK1","Without Sequence","20.34","",""
"27/02/2016 19:00:00 - 27/02/2016 20:00:00","BZN|DK1","Without Sequence","19.98","",""
"27/02/2016 20:00:00 - 27/02/2016 21:00:00","BZN|DK1","Without Sequence","19.68","",""
