"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"19/10/2018 03:00:00 - 19/10/2018 04:00:00","BZN|DK1","Without Sequence","49.96","",""
"19/10/2018 04:00:00 - 19/10/2018 05:00:00","BZN|DK1","Without Sequence","50.25","",""
"19/10/2018 05:00:00 - 19/10/2018 06:00:00","BZN|DK1","Without Sequence","54.34","",""
"19/10/2018 06:00:00 - 19/10/2018 07:00:00","BZN|DK1","Without Sequence","72.63","",""
"19/10/2018 07:00:00 - 19/10/2018 08:00:00","BZN|DK1","Without Sequence","80.96","",""
"19/10/2018 08:00:00 - 19/10/2018 09:00:00","BZN|DK1","Without Sequence","84.09","",""
"19/10/2018 09:00:00 - 19/10/2018 10:00:00","BZN|DK1","Without Sequence","84.28","",""
"19/10/2018 10:00:00 - 19/10/2018 11:00:00","BZN|DK1","Without Sequence","81.94","",""
"19/10/2018 11:00:00 - 19/10/2018 12:00:00","BZN|DK1","Without Sequence","75.19","",""
"19/10/2018 12:00:00 - 19/10/2018 13:00:00","BZN|DK1","Without Sequence","69.16","",""
"19/10/2018 13:00:00 - 19/10/2018 14:00:00","BZN|DK1","Without Sequence","62.72","",""
"19/10/2018 14:00:00 - 19/10/2018 15:00:00","BZN|DK1","Without Sequence","60.29","",""
"19/10/2018 15:00:00 - 19/10/2018 16:00:00","BZN|DK1","Without Sequence","60.92","",""
"19/10/2018 16:00:00 - 19/10/2018 17:00:00","BZN|DK1","Without Sequence","70.63","",""
"19/10/2018 17:00:00 - 19/10/2018 18:00:00","BZN|DK1","Without Sequence","80.71","",""
"19/10/2018 18:00:00 - 19/10/2018 19:00:00","BZN|DK1","Without Sequence","81.96","",""
"19/10/2018 19:00:00 - 19/10/2018 20:00:00","BZN|DK1","Without Sequence","83.95","",""
"19/10/2018 20:00:00 - 19/10/2018 21:00:00","BZN|DK1","Without Sequence","79.48","",""
"19/10/2018 21:00:00 - 19/10/2018 22:00:00","BZN|DK1","Without Sequence","68.95","",""
"19/10/2018 22:00:00 - 19/10/2018 23:00:00","BZN|DK1","Without Sequence","59.99","",""
"19/10/2018 23:00:00 - 20/10/2018 00:00:00","BZN|DK1","Without Sequence","53.72","",""
"20/10/2018 00:00:00 - 20/10/2018 01:00:00","BZN|DK1","Without Sequence","45.00","",""
"20/10/2018 01:00:00 - 20/10/2018 02:00:00","BZN|DK1","Without Sequence","43.51","",""
"20/10/2018 02:00:00 - 20/10/2018 03:00:00","BZN|DK1","Without Sequence","42.09","",""
"20/10/2018 03:00:00 - 20/10/2018 04:00:00","BZN|DK1","Without Sequence","40.92","",""
"20/10/2018 04:00:00 - 20/10/2018 05:00:00","BZN|DK1","Without Sequence","41.38","",""
"20/10/2018 05:00:00 - 20/10/2018 06:00:00","BZN|DK1","Without Sequence","43.04","",""
"20/10/2018 06:00:00 - 20/10/2018 07:00:00","BZN|DK1","Without Sequence","42.73","",""
"20/10/2018 07:00:00 - 20/10/2018 08:00:00","BZN|DK1","Without Sequence","46.44","",""
"20/10/2018 08:00:00 - 20/10/2018 09:00:00","BZN|DK1","Without Sequence","54.07","",""
"20/10/2018 09:00:00 - 20/10/2018 10:00:00","BZN|DK1","Without Sequence","59.45","",""
"20/10/2018 10:00:00 - 20/10/2018 11:00:00","BZN|DK1","Without Sequence","56.12","",""
"20/10/2018 11:00:00 - 20/10/2018 12:00:00","BZN|DK1","Without Sequence","54.11","",""
"20/10/2018 12:00:00 - 20/10/2018 13:00:00","BZN|DK1","Without Sequence","53.17","",""
"20/10/2018 13:00:00 - 20/10/2018 14:00:00","BZN|DK1","Without Sequence","46.49","",""
"20/10/2018 14:00:00 - 20/10/2018 15:00:00","BZN|DK1","Without Sequence","47.02","",""
"20/10/2018 15:00:00 - 20/10/2018 16:00:00","BZN|DK1","Without Sequence","50.47","",""
"20/10/2018 16:00:00 - 20/10/2018 17:00:00","BZN|DK1","Without Sequence","53.67","",""
"20/10/2018 17:00:00 - 20/10/2018 18:00:00","BZN|DK1","Without Sequence","59.19","",""
"20/10/2018 18:00:00 - 20/10/2018 19:00:00","BZN|DK1","Without Sequence","75.80","",""
"20/10/2018 19:00:00 - 20/10/2018 20:00:00","BZN|DK1","Without Sequence","70.51","",""
"20/10/2018 20:00:00 - 20/10/2018 21:00:00","BZN|DK1","Without Sequence","65.26","",""
"20/10/2018 21:00:00 - 20/10/2018 22:00:00","BZN|DK1","Without Sequence","57.22","",""
"20/10/2018 22:00:00 - 20/10/2018 23:00:00","BZN|DK1","Without Sequence","56.16","",""
"20/10/2018 23:00:00 - 21/10/2018 00:00:00","BZN|DK1","Without Sequence","54.07","",""
"21/10/2018 00:00:00 - 21/10/2018 01:00:00","BZN|DK1","Without Sequence","53.26","",""
"21/10/2018 01:00:00 - 21/10/2018 02:00:00","BZN|DK1","Without Sequence","47.00","",""
"21/10/2018 02:00:00 - 21/10/2018 03:00:00","BZN|DK1","Without Sequence","47.28","",""
"21/10/2018 03:00:00 - 21/10/2018 04:00:00","BZN|DK1","Without Sequence","39.43","",""
"21/10/2018 04:00:00 - 21/10/2018 05:00:00","BZN|DK1","Without Sequence","39.38","",""
"21/10/2018 05:00:00 - 21/10/2018 06:00:00","BZN|DK1","Without Sequence","40.00","",""
"21/10/2018 06:00:00 - 21/10/2018 07:00:00","BZN|DK1","Without Sequence","39.97","",""
"21/10/2018 07:00:00 - 21/10/2018 08:00:00","BZN|DK1","Without Sequence","43.98","",""
"21/10/2018 08:00:00 - 21/10/2018 09:00:00","BZN|DK1","Without Sequence","46.97","",""
"21/10/2018 09:00:00 - 21/10/2018 10:00:00","BZN|DK1","Without Sequence","46.99","",""
"21/10/2018 10:00:00 - 21/10/2018 11:00:00","BZN|DK1","Without Sequence","46.74","",""
"21/10/2018 11:00:00 - 21/10/2018 12:00:00","BZN|DK1","Without Sequence","42.12","",""
"21/10/2018 12:00:00 - 21/10/2018 13:00:00","BZN|DK1","Without Sequence","41.83","",""
"21/10/2018 13:00:00 - 21/10/2018 14:00:00","BZN|DK1","Without Sequence","40.78","",""
"21/10/2018 14:00:00 - 21/10/2018 15:00:00","BZN|DK1","Without Sequence","39.89","",""
"21/10/2018 15:00:00 - 21/10/2018 16:00:00","BZN|DK1","Without Sequence","39.53","",""
"21/10/2018 16:00:00 - 21/10/2018 17:00:00","BZN|DK1","Without Sequence","40.12","",""
"21/10/2018 17:00:00 - 21/10/2018 18:00:00","BZN|DK1","Without Sequence","42.05","",""
"21/10/2018 18:00:00 - 21/10/2018 19:00:00","BZN|DK1","Without Sequence","42.39","",""
"21/10/2018 19:00:00 - 21/10/2018 20:00:00","BZN|DK1","Without Sequence","42.24","",""
"21/10/2018 20:00:00 - 21/10/2018 21:00:00","BZN|DK1","Without Sequence","41.57","",""
"21/10/2018 21:00:00 - 21/10/2018 22:00:00","BZN|DK1","Without Sequence","40.40","",""
"21/10/2018 22:00:00 - 21/10/2018 23:00:00","BZN|DK1","Without Sequence","38.32","",""
"21/10/2018 23:00:00 - 22/10/2018 00:00:00","BZN|DK1","Without Sequence","35.08","",""
"22/10/2018 00:00:00 - 22/10/2018 01:00:00","BZN|DK1","Without Sequence","24.82","",""
"22/10/2018 01:00:00 - 22/10/2018 02:00:00","BZN|DK1","Without Sequence","20.99","",""
"22/10/2018 02:00:00 - 22/10/2018 03:00:00","BZN|DK1","Without Sequence","19.95","",""
"22/10/2018 03:00:00 - 22/10/2018 04:00:00","BZN|DK1","Without Sequence","21.11","",""
"22/10/2018 04:00:00 - 22/10/2018 05:00:00","BZN|DK1","Without Sequence","25.26","",""
"22/10/2018 05:00:00 - 22/10/2018 06:00:00","BZN|DK1","Without Sequence","39.14","",""
"22/10/2018 06:00:00 - 22/10/2018 07:00:00","BZN|DK1","Without Sequence","41.62","",""
"22/10/2018 07:00:00 - 22/10/2018 08:00:00","BZN|DK1","Without Sequence","43.39","",""
"22/10/2018 08:00:00 - 22/10/2018 09:00:00","BZN|DK1","Without Sequence","43.88","",""
"22/10/2018 09:00:00 - 22/10/2018 10:00:00","BZN|DK1","Without Sequence","43.68","",""
"22/10/2018 10:00:00 - 22/10/2018 11:00:00","BZN|DK1","Without Sequence","43.26","",""
"22/10/2018 11:00:00 - 22/10/2018 12:00:00","BZN|DK1","Without Sequence","42.50","",""
"22/10/2018 12:00:00 - 22/10/2018 13:00:00","BZN|DK1","Without Sequence","42.08","",""
"22/10/2018 13:00:00 - 22/10/2018 14:00:00","BZN|DK1","Without Sequence","41.69","",""
"22/10/2018 14:00:00 - 22/10/2018 15:00:00","BZN|DK1","Without Sequence","41.28","",""
"22/10/2018 15:00:00 - 22/10/2018 16:00:00","BZN|DK1","Without Sequence","41.57","",""
"22/10/2018 16:00:00 - 22/10/2018 17:00:00","BZN|DK1","Without Sequence","42.14","",""
"22/10/2018 17:00:00 - 22/10/2018 18:00:00","BZN|DK1","Without Sequence","43.12","",""
"22/10/2018 18:00:00 - 22/10/2018 19:00:00","BZN|DK1","Without Sequence","43.62","",""
"22/10/2018 19:00:00 - 22/10/2018 20:00:00","BZN|DK1","Without Sequence","43.49","",""
"22/10/2018 20:00:00 - 22/10/2018 21:00:00","BZN|DK1","Without Sequence","42.72","",""
"22/10/2018 21:00:00 - 22/10/2018 22:00:00","BZN|DK1","Without Sequence","41.60","",""
"22/10/2018 22:00:00 - 22/10/2018 23:00:00","BZN|DK1","Without Sequence","39.43","",""
"22/10/2018 23:00:00 - 23/10/2018 00:00:00","BZN|DK1","Without Sequence","35.01","",""
"23/10/2018 00:00:00 - 23/10/2018 01:00:00","BZN|DK1","Without Sequence","30.36","",""
"23/10/2018 01:00:00 - 23/10/2018 02:00:00","BZN|DK1","Without Sequence","17.38","",""
"23/10/2018 02:00:00 - 23/10/2018 03:00:00","BZN|DK1","Without Sequence","12.10","",""
"23/10/2018 03:00:00 - 23/10/2018 04:00:00","BZN|DK1","Without Sequence","12.96","",""
"23/10/2018 04:00:00 - 23/10/2018 05:00:00","BZN|DK1","Without Sequence","21.80","",""
"23/10/2018 05:00:00 - 23/10/2018 06:00:00","BZN|DK1","Without Sequence","30.96","",""
"23/10/2018 06:00:00 - 23/10/2018 07:00:00","BZN|DK1","Without Sequence","41.21","",""
"23/10/2018 07:00:00 - 23/10/2018 08:00:00","BZN|DK1","Without Sequence","43.54","",""
"23/10/2018 08:00:00 - 23/10/2018 09:00:00","BZN|DK1","Without Sequence","43.66","",""
"23/10/2018 09:00:00 - 23/10/2018 10:00:00","BZN|DK1","Without Sequence","43.10","",""
"23/10/2018 10:00:00 - 23/10/2018 11:00:00","BZN|DK1","Without Sequence","42.83","",""
"23/10/2018 11:00:00 - 23/10/2018 12:00:00","BZN|DK1","Without Sequence","41.99","",""
"23/10/2018 12:00:00 - 23/10/2018 13:00:00","BZN|DK1","Without Sequence","39.92","",""
"23/10/2018 13:00:00 - 23/10/2018 14:00:00","BZN|DK1","Without Sequence","38.78","",""
"23/10/2018 14:00:00 - 23/10/2018 15:00:00","BZN|DK1","Without Sequence","40.52","",""
"23/10/2018 15:00:00 - 23/10/2018 16:00:00","BZN|DK1","Without Sequence","34.98","",""
"23/10/2018 16:00:00 - 23/10/2018 17:00:00","BZN|DK1","Without Sequence","28.15","",""
"23/10/2018 17:00:00 - 23/10/2018 18:00:00","BZN|DK1","Without Sequence","34.98","",""
"23/10/2018 18:00:00 - 23/10/2018 19:00:00","BZN|DK1","Without Sequence","41.22","",""
"23/10/2018 19:00:00 - 23/10/2018 20:00:00","BZN|DK1","Without Sequence","40.93","",""
"23/10/2018 20:00:00 - 23/10/2018 21:00:00","BZN|DK1","Without Sequence","32.13","",""
"23/10/2018 21:00:00 - 23/10/2018 22:00:00","BZN|DK1","Without Sequence","30.07","",""
"23/10/2018 22:00:00 - 23/10/2018 23:00:00","BZN|DK1","Without Sequence","22.53","",""
"23/10/2018 23:00:00 - 24/10/2018 00:00:00","BZN|DK1","Without Sequence","6.03","",""
"24/10/2018 00:00:00 - 24/10/2018 01:00:00","BZN|DK1","Without Sequence","4.07","",""
"24/10/2018 01:00:00 - 24/10/2018 02:00:00","BZN|DK1","Without Sequence","0.98","",""
"24/10/2018 02:00:00 - 24/10/2018 03:00:00","BZN|DK1","Without Sequence","0.04","",""
"24/10/2018 03:00:00 - 24/10/2018 04:00:00","BZN|DK1","Without Sequence","0.97","",""
"24/10/2018 04:00:00 - 24/10/2018 05:00:00","BZN|DK1","Without Sequence","10.05","",""
"24/10/2018 05:00:00 - 24/10/2018 06:00:00","BZN|DK1","Without Sequence","19.55","",""
"24/10/2018 06:00:00 - 24/10/2018 07:00:00","BZN|DK1","Without Sequence","42.57","",""
"24/10/2018 07:00:00 - 24/10/2018 08:00:00","BZN|DK1","Without Sequence","51.48","",""
"24/10/2018 08:00:00 - 24/10/2018 09:00:00","BZN|DK1","Without Sequence","52.89","",""
"24/10/2018 09:00:00 - 24/10/2018 10:00:00","BZN|DK1","Without Sequence","50.66","",""
"24/10/2018 10:00:00 - 24/10/2018 11:00:00","BZN|DK1","Without Sequence","45.99","",""
"24/10/2018 11:00:00 - 24/10/2018 12:00:00","BZN|DK1","Without Sequence","45.83","",""
"24/10/2018 12:00:00 - 24/10/2018 13:00:00","BZN|DK1","Without Sequence","45.50","",""
"24/10/2018 13:00:00 - 24/10/2018 14:00:00","BZN|DK1","Without Sequence","45.32","",""
"24/10/2018 14:00:00 - 24/10/2018 15:00:00","BZN|DK1","Without Sequence","45.07","",""
"24/10/2018 15:00:00 - 24/10/2018 16:00:00","BZN|DK1","Without Sequence","44.64","",""
"24/10/2018 16:00:00 - 24/10/2018 17:00:00","BZN|DK1","Without Sequence","45.00","",""
"24/10/2018 17:00:00 - 24/10/2018 18:00:00","BZN|DK1","Without Sequence","45.44","",""
"24/10/2018 18:00:00 - 24/10/2018 19:00:00","BZN|DK1","Without Sequence","45.76","",""
"24/10/2018 19:00:00 - 24/10/2018 20:00:00","BZN|DK1","Without Sequence","45.78","",""
"24/10/2018 20:00:00 - 24/10/2018 21:00:00","BZN|DK1","Without Sequence","45.40","",""
"24/10/2018 21:00:00 - 24/10/2018 22:00:00","BZN|DK1","Without Sequence","44.28","",""
"24/10/2018 22:00:00 - 24/10/2018 23:00:00","BZN|DK1","Without Sequence","42.87","",""
"24/10/2018 23:00:00 - 25/10/2018 00:00:00","BZN|DK1","Without Sequence","41.19","",""
"25/10/2018 00:00:00 - 25/10/2018 01:00:00","BZN|DK1","Without Sequence","40.92","",""
"25/10/2018 01:00:00 - 25/10/2018 02:00:00","BZN|DK1","Without Sequence","30.66","",""
"25/10/2018 02:00:00 - 25/10/2018 03:00:00","BZN|DK1","Without Sequence","29.58","",""
"25/10/2018 03:00:00 - 25/10/2018 04:00:00","BZN|DK1","Without Sequence","26.49","",""
"25/10/2018 04:00:00 - 25/10/2018 05:00:00","BZN|DK1","Without Sequence","25.59","",""
"25/10/2018 05:00:00 - 25/10/2018 06:00:00","BZN|DK1","Without Sequence","30.83","",""
"25/10/2018 06:00:00 - 25/10/2018 07:00:00","BZN|DK1","Without Sequence","44.59","",""
"25/10/2018 07:00:00 - 25/10/2018 08:00:00","BZN|DK1","Without Sequence","46.78","",""
"25/10/2018 08:00:00 - 25/10/2018 09:00:00","BZN|DK1","Without Sequence","46.92","",""
"25/10/2018 09:00:00 - 25/10/2018 10:00:00","BZN|DK1","Without Sequence","46.79","",""
"25/10/2018 10:00:00 - 25/10/2018 11:00:00","BZN|DK1","Without Sequence","46.16","",""
"25/10/2018 11:00:00 - 25/10/2018 12:00:00","BZN|DK1","Without Sequence","45.59","",""
"25/10/2018 12:00:00 - 25/10/2018 13:00:00","BZN|DK1","Without Sequence","44.52","",""
"25/10/2018 13:00:00 - 25/10/2018 14:00:00","BZN|DK1","Without Sequence","43.92","",""
"25/10/2018 14:00:00 - 25/10/2018 15:00:00","BZN|DK1","Without Sequence","44.12","",""
"25/10/2018 15:00:00 - 25/10/2018 16:00:00","BZN|DK1","Without Sequence","44.86","",""
"25/10/2018 16:00:00 - 25/10/2018 17:00:00","BZN|DK1","Without Sequence","45.70","",""
"25/10/2018 17:00:00 - 25/10/2018 18:00:00","BZN|DK1","Without Sequence","46.59","",""
"25/10/2018 18:00:00 - 25/10/2018 19:00:00","BZN|DK1","Without Sequence","46.94","",""
"25/10/2018 19:00:00 - 25/10/2018 20:00:00","BZN|DK1","Without Sequence","46.96","",""
"25/10/2018 20:00:00 - 25/10/2018 21:00:00","BZN|DK1","Without Sequence","46.81","",""
"25/10/2018 21:00:00 - 25/10/2018 22:00:00","BZN|DK1","Without Sequence","46.14","",""
"25/10/2018 22:00:00 - 25/10/2018 23:00:00","BZN|DK1","Without Sequence","45.16","",""
"25/10/2018 23:00:00 - 26/10/2018 00:00:00","BZN|DK1","Without Sequence","44.21","",""
"26/10/2018 00:00:00 - 26/10/2018 01:00:00","BZN|DK1","Without Sequence","44.93","",""
"26/10/2018 01:00:00 - 26/10/2018 02:00:00","BZN|DK1","Without Sequence","44.66","",""
"26/10/2018 02:00:00 - 26/10/2018 03:00:00","BZN|DK1","Without Sequence","44.72","",""
"26/10/2018 03:00:00 - 26/10/2018 04:00:00","BZN|DK1","Without Sequence","45.06","",""
"26/10/2018 04:00:00 - 26/10/2018 05:00:00","BZN|DK1","Without Sequence","45.65","",""
"26/10/2018 05:00:00 - 26/10/2018 06:00:00","BZN|DK1","Without Sequence","48.70","",""
"26/10/2018 06:00:00 - 26/10/2018 07:00:00","BZN|DK1","Without Sequence","68.65","",""
"26/10/2018 07:00:00 - 26/10/2018 08:00:00","BZN|DK1","Without Sequence","77.55","",""
"26/10/2018 08:00:00 - 26/10/2018 09:00:00","BZN|DK1","Without Sequence","80.31","",""
"26/10/2018 09:00:00 - 26/10/2018 10:00:00","BZN|DK1","Without Sequence","71.64","",""
"26/10/2018 10:00:00 - 26/10/2018 11:00:00","BZN|DK1","Without Sequence","61.14","",""
"26/10/2018 11:00:00 - 26/10/2018 12:00:00","BZN|DK1","Without Sequence","55.56","",""
"26/10/2018 12:00:00 - 26/10/2018 13:00:00","BZN|DK1","Without Sequence","55.19","",""
"26/10/2018 13:00:00 - 26/10/2018 14:00:00","BZN|DK1","Without Sequence","50.46","",""
"26/10/2018 14:00:00 - 26/10/2018 15:00:00","BZN|DK1","Without Sequence","47.85","",""
"26/10/2018 15:00:00 - 26/10/2018 16:00:00","BZN|DK1","Without Sequence","48.60","",""
"26/10/2018 16:00:00 - 26/10/2018 17:00:00","BZN|DK1","Without Sequence","55.27","",""
"26/10/2018 17:00:00 - 26/10/2018 18:00:00","BZN|DK1","Without Sequence","61.25","",""
"26/10/2018 18:00:00 - 26/10/2018 19:00:00","BZN|DK1","Without Sequence","71.01","",""
"26/10/2018 19:00:00 - 26/10/2018 20:00:00","BZN|DK1","Without Sequence","65.98","",""
"26/10/2018 20:00:00 - 26/10/2018 21:00:00","BZN|DK1","Without Sequence","56.68","",""
"26/10/2018 21:00:00 - 26/10/2018 22:00:00","BZN|DK1","Without Sequence","49.95","",""
"26/10/2018 22:00:00 - 26/10/2018 23:00:00","BZN|DK1","Without Sequence","43.79","",""
"26/10/2018 23:00:00 - 27/10/2018 00:00:00","BZN|DK1","Without Sequence","39.96","",""
"27/10/2018 00:00:00 - 27/10/2018 01:00:00","BZN|DK1","Without Sequence","30.55","",""
"27/10/2018 01:00:00 - 27/10/2018 02:00:00","BZN|DK1","Without Sequence","25.52","",""
"27/10/2018 02:00:00 - 27/10/2018 03:00:00","BZN|DK1","Without Sequence","25.14","",""
"27/10/2018 03:00:00 - 27/10/2018 04:00:00","BZN|DK1","Without Sequence","27.86","",""
"27/10/2018 04:00:00 - 27/10/2018 05:00:00","BZN|DK1","Without Sequence","24.39","",""
"27/10/2018 05:00:00 - 27/10/2018 06:00:00","BZN|DK1","Without Sequence","30.11","",""
"27/10/2018 06:00:00 - 27/10/2018 07:00:00","BZN|DK1","Without Sequence","37.43","",""
"27/10/2018 07:00:00 - 27/10/2018 08:00:00","BZN|DK1","Without Sequence","46.51","",""
"27/10/2018 08:00:00 - 27/10/2018 09:00:00","BZN|DK1","Without Sequence","44.71","",""
"27/10/2018 09:00:00 - 27/10/2018 10:00:00","BZN|DK1","Without Sequence","45.59","",""
"27/10/2018 10:00:00 - 27/10/2018 11:00:00","BZN|DK1","Without Sequence","46.00","",""
"27/10/2018 11:00:00 - 27/10/2018 12:00:00","BZN|DK1","Without Sequence","46.09","",""
"27/10/2018 12:00:00 - 27/10/2018 13:00:00","BZN|DK1","Without Sequence","45.60","",""
"27/10/2018 13:00:00 - 27/10/2018 14:00:00","BZN|DK1","Without Sequence","45.47","",""
"27/10/2018 14:00:00 - 27/10/2018 15:00:00","BZN|DK1","Without Sequence","45.48","",""
"27/10/2018 15:00:00 - 27/10/2018 16:00:00","BZN|DK1","Without Sequence","45.24","",""
"27/10/2018 16:00:00 - 27/10/2018 17:00:00","BZN|DK1","Without Sequence","46.09","",""
"27/10/2018 17:00:00 - 27/10/2018 18:00:00","BZN|DK1","Without Sequence","46.78","",""
"27/10/2018 18:00:00 - 27/10/2018 19:00:00","BZN|DK1","Without Sequence","61.18","",""
"27/10/2018 19:00:00 - 27/10/2018 20:00:00","BZN|DK1","Without Sequence","51.37","",""
"27/10/2018 20:00:00 - 27/10/2018 21:00:00","BZN|DK1","Without Sequence","46.43","",""
"27/10/2018 21:00:00 - 27/10/2018 22:00:00","BZN|DK1","Without Sequence","46.16","",""
"27/10/2018 22:00:00 - 27/10/2018 23:00:00","BZN|DK1","Without Sequence","45.82","",""
"27/10/2018 23:00:00 - 28/10/2018 00:00:00","BZN|DK1","Without Sequence","44.23","",""
"28/10/2018 00:00:00 - 28/10/2018 01:00:00","BZN|DK1","Without Sequence","44.53","",""
"28/10/2018 01:00:00 - 28/10/2018 02:00:00 (CEST)","BZN|DK1","Without Sequence","43.58","",""
"28/10/2018 02:00:00 (CEST) - 28/10/2018 02:00:00 (CET)","BZN|DK1","Without Sequence","41.62","",""
"28/10/2018 02:00:00 (CET) - 28/10/2018 03:00:00","BZN|DK1","Without Sequence","41.59","",""
"28/10/2018 03:00:00 - 28/10/2018 04:00:00","BZN|DK1","Without Sequence","40.12","",""
"28/10/2018 04:00:00 - 28/10/2018 05:00:00","BZN|DK1","Without Sequence","40.01","",""
"28/10/2018 05:00:00 - 28/10/2018 06:00:00","BZN|DK1","Without Sequence","40.93","",""
"28/10/2018 06:00:00 - 28/10/2018 07:00:00","BZN|DK1","Without Sequence","39.95","",""
"28/10/2018 07:00:00 - 28/10/2018 08:00:00","BZN|DK1","Without Sequence","42.70","",""
"28/10/2018 08:00:00 - 28/10/2018 09:00:00","BZN|DK1","Without Sequence","45.83","",""
"28/10/2018 09:00:00 - 28/10/2018 10:00:00","BZN|DK1","Without Sequence","47.97","",""
"28/10/2018 10:00:00 - 28/10/2018 11:00:00","BZN|DK1","Without Sequence","46.45","",""
"28/10/2018 11:00:00 - 28/10/2018 12:00:00","BZN|DK1","Without Sequence","46.87","",""
"28/10/2018 12:00:00 - 28/10/2018 13:00:00","BZN|DK1","Without Sequence","46.25","",""
"28/10/2018 13:00:00 - 28/10/2018 14:00:00","BZN|DK1","Without Sequence","42.64","",""
"28/10/2018 14:00:00 - 28/10/2018 15:00:00","BZN|DK1","Without Sequence","41.31","",""
"28/10/2018 15:00:00 - 28/10/2018 16:00:00","BZN|DK1","Without Sequence","45.58","",""
"28/10/2018 16:00:00 - 28/10/2018 17:00:00","BZN|DK1","Without Sequence","47.20","",""
"28/10/2018 17:00:00 - 28/10/2018 18:00:00","BZN|DK1","Without Sequence","48.37","",""
"28/10/2018 18:00:00 - 28/10/2018 19:00:00","BZN|DK1","Without Sequence","47.94","",""
"28/10/2018 19:00:00 - 28/10/2018 20:00:00","BZN|DK1","Without Sequence","46.30","",""
"28/10/2018 20:00:00 - 28/10/2018 21:00:00","BZN|DK1","Without Sequence","45.00","",""
"28/10/2018 21:00:00 - 28/10/2018 22:00:00","BZN|DK1","Without Sequence","44.27","",""
"28/10/2018 22:00:00 - 28/10/2018 23:00:00","BZN|DK1","Without Sequence","42.58","",""
"28/10/2018 23:00:00 - 29/10/2018 00:00:00","BZN|DK1","Without Sequence","34.99","",""
"29/10/2018 00:00:00 - 29/10/2018 01:00:00","BZN|DK1","Without Sequence","23.00","",""
"29/10/2018 01:00:00 - 29/10/2018 02:00:00","BZN|DK1","Without Sequence","24.25","",""
"29/10/2018 02:00:00 - 29/10/2018 03:00:00","BZN|DK1","Without Sequence","23.45","",""
"29/10/2018 03:00:00 - 29/10/2018 04:00:00","BZN|DK1","Without Sequence","24.27","",""
"29/10/2018 04:00:00 - 29/10/2018 05:00:00","BZN|DK1","Without Sequence","25.32","",""
"29/10/2018 05:00:00 - 29/10/2018 06:00:00","BZN|DK1","Without Sequence","30.83","",""
"29/10/2018 06:00:00 - 29/10/2018 07:00:00","BZN|DK1","Without Sequence","51.33","",""
