"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"14/02/2015 08:00:00 - 14/02/2015 09:00:00","BZN|DK1","Without Sequence","27.24","",""
"14/02/2015 09:00:00 - 14/02/2015 10:00:00","BZN|DK1","Without Sequence","27.61","",""
"14/02/2015 10:00:00 - 14/02/2015 11:00:00","BZN|DK1","Without Sequence","27.76","",""
"14/02/2015 11:00:00 - 14/02/2015 12:00:00","BZN|DK1","Without Sequence","27.86","",""
"14/02/2015 12:00:00 - 14/02/2015 13:00:00","BZN|DK1","Without Sequence","27.70","",""
"14/02/2015 13:00:00 - 14/02/2015 14:00:00","BZN|DK1","Without Sequence","27.65","",""
"14/02/2015 14:00:00 - 14/02/2015 15:00:00","BZN|DK1","Without Sequence","27.48","",""
"14/02/2015 15:00:00 - 14/02/2015 16:00:00","BZN|DK1","Without Sequence","27.46","",""
"14/02/2015 16:00:00 - 14/02/2015 17:00:00","BZN|DK1","Without Sequence","27.65","",""
"14/02/2015 17:00:00 - 14/02/2015 18:00:00","BZN|DK1","Without Sequence","28.23","",""
"14/02/2015 18:00:00 - 14/02/2015 19:00:00","BZN|DK1","Without Sequence","28.20","",""
"14/02/2015 19:00:00 - 14/02/2015 20:00:00","BZN|DK1","Without Sequence","27.79","",""
"14/02/2015 20:00:00 - 14/02/2015 21:00:00","BZN|DK1","Without Sequence","27.43","",""
"14/02/2015 21:00:00 - 14/02/2015 22:00:00","BZN|DK1","Without Sequence","26.94","",""
"14/02/2015 22:00:00 - 14/02/2015 23:00:00","BZN|DK1","Without Sequence","26.59","",""
"14/02/2015 23:00:00 - 15/02/2015 00:00:00","BZN|DK1","Without Sequence","26.52","",""
"15/02/2015 00:00:00 - 15/02/2015 01:00:00","BZN|DK1","Without Sequence","26.87","",""
"15/02/2015 01:00:00 - 15/02/2015 02:00:00","BZN|DK1","Without Sequence","26.39","",""
"15/02/2015 02:00:00 - 15/02/2015 03:00:00","BZN|DK1","Without Sequence","26.18","",""
"15/02/2015 03:00:00 - 15/02/2015 04:00:00","BZN|DK1","Without Sequence","26.10","",""
"15/02/2015 04:00:00 - 15/02/2015 05:00:00","BZN|DK1","Without Sequence","26.01","",""
"15/02/2015 05:00:00 - 15/02/2015 06:00:00","BZN|DK1","Without Sequence","26.08","",""
"15/02/2015 06:00:00 - 15/02/2015 07:00:00","BZN|DK1","Without Sequence","26.17","",""
"15/02/2015 07:00:00 - 15/02/2015 08:00:00","BZN|DK1","Without Sequence","26.29","",""
"15/02/2015 08:00:00 - 15/02/2015 09:00:00","BZN|DK1","Without Sequence","26.55","",""
"15/02/2015 09:00:00 - 15/02/2015 10:00:00","BZN|DK1","Without Sequence","26.67","",""
"15/02/2015 10:00:00 - 15/02/2015 11:00:00","BZN|DK1","Without Sequence","26.38","",""
"15/02/2015 11:00:00 - 15/02/2015 12:00:00","BZN|DK1","Without Sequence","26.39","",""
"15/02/2015 12:00:00 - 15/02/2015 13:00:00","BZN|DK1","Without Sequence","25.93","",""
"15/02/2015 13:00:00 - 15/02/2015 14:00:00","BZN|DK1","Without Sequence","25.45","",""
"15/02/2015 14:00:00 - 15/02/2015 15:00:00","BZN|DK1","Without Sequence","25.35","",""
"15/02/2015 15:00:00 - 15/02/2015 16:00:00","BZN|DK1","Without Sequence","25.66","",""
"15/02/2015 16:00:00 - 15/02/2015 17:00:00","BZN|DK1","Without Sequence","26.56","",""
"15/02/2015 17:00:00 - 15/02/2015 18:00:00","BZN|DK1","Without Sequence","27.39","",""
"15/02/2015 18:00:00 - 15/02/2015 19:00:00","BZN|DK1","Without Sequence","27.51","",""
"15/02/2015 19:00:00 - 15/02/2015 20:00:00","BZN|DK1","Without Sequence","27.24","",""
"15/02/2015 20:00:00 - 15/02/2015 21:00:00","BZN|DK1","Without Sequence","26.86","",""
"15/02/2015 21:00:00 - 15/02/2015 22:00:00","BZN|DK1","Without Sequence","26.50","",""
"15/02/2015 22:00:00 - 15/02/2015 23:00:00","BZN|DK1","Without Sequence","26.34","",""
"15/02/2015 23:00:00 - 16/02/2015 00:00:00","BZN|DK1","Without Sequence","25.95","",""
"16/02/2015 00:00:00 - 16/02/2015 01:00:00","BZN|DK1","Without Sequence","26.08","",""
"16/02/2015 01:00:00 - 16/02/2015 02:00:00","BZN|DK1","Without Sequence","25.53","",""
"16/02/2015 02:00:00 - 16/02/2015 03:00:00","BZN|DK1","Without Sequence","25.35","",""
"16/02/2015 03:00:00 - 16/02/2015 04:00:00","BZN|DK1","Without Sequence","25.63","",""
"16/02/2015 04:00:00 - 16/02/2015 05:00:00","BZN|DK1","Without Sequence","25.89","",""
"16/02/2015 05:00:00 - 16/02/2015 06:00:00","BZN|DK1","Without Sequence","26.49","",""
"16/02/2015 06:00:00 - 16/02/2015 07:00:00","BZN|DK1","Without Sequence","27.50","",""
"16/02/2015 07:00:00 - 16/02/2015 08:00:00","BZN|DK1","Without Sequence","28.00","",""
"16/02/2015 08:00:00 - 16/02/2015 09:00:00","BZN|DK1","Without Sequence","28.28","",""
"16/02/2015 09:00:00 - 16/02/2015 10:00:00","BZN|DK1","Without Sequence","28.24","",""
"16/02/2015 10:00:00 - 16/02/2015 11:00:00","BZN|DK1","Without Sequence","28.52","",""
"16/02/2015 11:00:00 - 16/02/2015 12:00:00","BZN|DK1","Without Sequence","28.42","",""
"16/02/2015 12:00:00 - 16/02/2015 13:00:00","BZN|DK1","Without Sequence","28.22","",""
"16/02/2015 13:00:00 - 16/02/2015 14:00:00","BZN|DK1","Without Sequence","28.16","",""
"16/02/2015 14:00:00 - 16/02/2015 15:00:00","BZN|DK1","Without Sequence","28.13","",""
"16/02/2015 15:00:00 - 16/02/2015 16:00:00","BZN|DK1","Without Sequence","28.12","",""
"16/02/2015 16:00:00 - 16/02/2015 17:00:00","BZN|DK1","Without Sequence","28.25","",""
"16/02/2015 17:00:00 - 16/02/2015 18:00:00","BZN|DK1","Without Sequence","29.31","",""
"16/02/2015 18:00:00 - 16/02/2015 19:00:00","BZN|DK1","Without Sequence","28.42","",""
"16/02/2015 19:00:00 - 16/02/2015 20:00:00","BZN|DK1","Without Sequence","28.35","",""
"16/02/2015 20:00:00 - 16/02/2015 21:00:00","BZN|DK1","Without Sequence","27.99","",""
"16/02/2015 21:00:00 - 16/02/2015 22:00:00","BZN|DK1","Without Sequence","27.70","",""
"16/02/2015 22:00:00 - 16/02/2015 23:00:00","BZN|DK1","Without Sequence","27.48","",""
"16/02/2015 23:00:00 - 17/02/2015 00:00:00","BZN|DK1","Without Sequence","27.21","",""
"17/02/2015 00:00:00 - 17/02/2015 01:00:00","BZN|DK1","Without Sequence","26.34","",""
"17/02/2015 01:00:00 - 17/02/2015 02:00:00","BZN|DK1","Without Sequence","26.14","",""
"17/02/2015 02:00:00 - 17/02/2015 03:00:00","BZN|DK1","Without Sequence","26.09","",""
"17/02/2015 03:00:00 - 17/02/2015 04:00:00","BZN|DK1","Without Sequence","26.17","",""
"17/02/2015 04:00:00 - 17/02/2015 05:00:00","BZN|DK1","Without Sequence","26.72","",""
"17/02/2015 05:00:00 - 17/02/2015 06:00:00","BZN|DK1","Without Sequence","27.50","",""
"17/02/2015 06:00:00 - 17/02/2015 07:00:00","BZN|DK1","Without Sequence","28.04","",""
"17/02/2015 07:00:00 - 17/02/2015 08:00:00","BZN|DK1","Without Sequence","48.16","",""
"17/02/2015 08:00:00 - 17/02/2015 09:00:00","BZN|DK1","Without Sequence","54.22","",""
"17/02/2015 09:00:00 - 17/02/2015 10:00:00","BZN|DK1","Without Sequence","48.78","",""
"17/02/2015 10:00:00 - 17/02/2015 11:00:00","BZN|DK1","Without Sequence","46.76","",""
"17/02/2015 11:00:00 - 17/02/2015 12:00:00","BZN|DK1","Without Sequence","44.43","",""
"17/02/2015 12:00:00 - 17/02/2015 13:00:00","BZN|DK1","Without Sequence","42.27","",""
"17/02/2015 13:00:00 - 17/02/2015 14:00:00","BZN|DK1","Without Sequence","36.38","",""
"17/02/2015 14:00:00 - 17/02/2015 15:00:00","BZN|DK1","Without Sequence","37.39","",""
"17/02/2015 15:00:00 - 17/02/2015 16:00:00","BZN|DK1","Without Sequence","28.52","",""
"17/02/2015 16:00:00 - 17/02/2015 17:00:00","BZN|DK1","Without Sequence","28.32","",""
"17/02/2015 17:00:00 - 17/02/2015 18:00:00","BZN|DK1","Without Sequence","28.74","",""
"17/02/2015 18:00:00 - 17/02/2015 19:00:00","BZN|DK1","Without Sequence","28.57","",""
"17/02/2015 19:00:00 - 17/02/2015 20:00:00","BZN|DK1","Without Sequence","28.91","",""
"17/02/2015 20:00:00 - 17/02/2015 21:00:00","BZN|DK1","Without Sequence","26.86","",""
"17/02/2015 21:00:00 - 17/02/2015 22:00:00","BZN|DK1","Without Sequence","27.32","",""
"17/02/2015 22:00:00 - 17/02/2015 23:00:00","BZN|DK1","Without Sequence","26.83","",""
"17/02/2015 23:00:00 - 18/02/2015 00:00:00","BZN|DK1","Without Sequence","26.01","",""
"18/02/2015 00:00:00 - 18/02/2015 01:00:00","BZN|DK1","Without Sequence","25.41","",""
"18/02/2015 01:00:00 - 18/02/2015 02:00:00","BZN|DK1","Without Sequence","24.91","",""
"18/02/2015 02:00:00 - 18/02/2015 03:00:00","BZN|DK1","Without Sequence","24.66","",""
"18/02/2015 03:00:00 - 18/02/2015 04:00:00","BZN|DK1","Without Sequence","24.76","",""
"18/02/2015 04:00:00 - 18/02/2015 05:00:00","BZN|DK1","Without Sequence","25.57","",""
"18/02/2015 05:00:00 - 18/02/2015 06:00:00","BZN|DK1","Without Sequence","26.29","",""
"18/02/2015 06:00:00 - 18/02/2015 07:00:00","BZN|DK1","Without Sequence","27.52","",""
"18/02/2015 07:00:00 - 18/02/2015 08:00:00","BZN|DK1","Without Sequence","28.28","",""
"18/02/2015 08:00:00 - 18/02/2015 09:00:00","BZN|DK1","Without Sequence","28.70","",""
"18/02/2015 09:00:00 - 18/02/2015 10:00:00","BZN|DK1","Without Sequence","28.41","",""
"18/02/2015 10:00:00 - 18/02/2015 11:00:00","BZN|DK1","Without Sequence","28.14","",""
"18/02/2015 11:00:00 - 18/02/2015 12:00:00","BZN|DK1","Without Sequence","27.96","",""
"18/02/2015 12:00:00 - 18/02/2015 13:00:00","BZN|DK1","Without Sequence","27.87","",""
"18/02/2015 13:00:00 - 18/02/2015 14:00:00","BZN|DK1","Without Sequence","27.81","",""
"18/02/2015 14:00:00 - 18/02/2015 15:00:00","BZN|DK1","Without Sequence","27.78","",""
"18/02/2015 15:00:00 - 18/02/2015 16:00:00","BZN|DK1","Without Sequence","27.71","",""
"18/02/2015 16:00:00 - 18/02/2015 17:00:00","BZN|DK1","Without Sequence","27.75","",""
"18/02/2015 17:00:00 - 18/02/2015 18:00:00","BZN|DK1","Without Sequence","27.91","",""
"18/02/2015 18:00:00 - 18/02/2015 19:00:00","BZN|DK1","Without Sequence","27.92","",""
"18/02/2015 19:00:00 - 18/02/2015 20:00:00","BZN|DK1","Without Sequence","27.71","",""
"18/02/2015 20:00:00 - 18/02/2015 21:00:00","BZN|DK1","Without Sequence","27.25","",""
"18/02/2015 21:00:00 - 18/02/2015 22:00:00","BZN|DK1","Without Sequence","26.84","",""
"18/02/2015 22:00:00 - 18/02/2015 23:00:00","BZN|DK1","Without Sequence","26.08","",""
"18/02/2015 23:00:00 - 19/02/2015 00:00:00","BZN|DK1","Without Sequence","25.00","",""
"19/02/2015 00:00:00 - 19/02/2015 01:00:00","BZN|DK1","Without Sequence","23.86","",""
"19/02/2015 01:00:00 - 19/02/2015 02:00:00","BZN|DK1","Without Sequence","23.00","",""
"19/02/2015 02:00:00 - 19/02/2015 03:00:00","BZN|DK1","Without Sequence","22.69","",""
"19/02/2015 03:00:00 - 19/02/2015 04:00:00","BZN|DK1","Without Sequence","22.90","",""
"19/02/2015 04:00:00 - 19/02/2015 05:00:00","BZN|DK1","Without Sequence","23.95","",""
"19/02/2015 05:00:00 - 19/02/2015 06:00:00","BZN|DK1","Without Sequence","25.00","",""
"19/02/2015 06:00:00 - 19/02/2015 07:00:00","BZN|DK1","Without Sequence","26.29","",""
"19/02/2015 07:00:00 - 19/02/2015 08:00:00","BZN|DK1","Without Sequence","27.16","",""
"19/02/2015 08:00:00 - 19/02/2015 09:00:00","BZN|DK1","Without Sequence","27.38","",""
"19/02/2015 09:00:00 - 19/02/2015 10:00:00","BZN|DK1","Without Sequence","27.26","",""
"19/02/2015 10:00:00 - 19/02/2015 11:00:00","BZN|DK1","Without Sequence","27.24","",""
"19/02/2015 11:00:00 - 19/02/2015 12:00:00","BZN|DK1","Without Sequence","27.12","",""
"19/02/2015 12:00:00 - 19/02/2015 13:00:00","BZN|DK1","Without Sequence","26.96","",""
"19/02/2015 13:00:00 - 19/02/2015 14:00:00","BZN|DK1","Without Sequence","26.89","",""
"19/02/2015 14:00:00 - 19/02/2015 15:00:00","BZN|DK1","Without Sequence","26.82","",""
"19/02/2015 15:00:00 - 19/02/2015 16:00:00","BZN|DK1","Without Sequence","26.79","",""
"19/02/2015 16:00:00 - 19/02/2015 17:00:00","BZN|DK1","Without Sequence","26.87","",""
"19/02/2015 17:00:00 - 19/02/2015 18:00:00","BZN|DK1","Without Sequence","27.24","",""
"19/02/2015 18:00:00 - 19/02/2015 19:00:00","BZN|DK1","Without Sequence","27.29","",""
"19/02/2015 19:00:00 - 19/02/2015 20:00:00","BZN|DK1","Without Sequence","27.11","",""
"19/02/2015 20:00:00 - 19/02/2015 21:00:00","BZN|DK1","Without Sequence","26.61","",""
"19/02/2015 21:00:00 - 19/02/2015 22:00:00","BZN|DK1","Without Sequence","26.31","",""
"19/02/2015 22:00:00 - 19/02/2015 23:00:00","BZN|DK1","Without Sequence","25.78","",""
"19/02/2015 23:00:00 - 20/02/2015 00:00:00","BZN|DK1","Without Sequence","24.63","",""
"20/02/2015 00:00:00 - 20/02/2015 01:00:00","BZN|DK1","Without Sequence","22.61","",""
"20/02/2015 01:00:00 - 20/02/2015 02:00:00","BZN|DK1","Without Sequence","22.15","",""
"20/02/2015 02:00:00 - 20/02/2015 03:00:00","BZN|DK1","Without Sequence","22.09","",""
"20/02/2015 03:00:00 - 20/02/2015 04:00:00","BZN|DK1","Without Sequence","22.52","",""
"20/02/2015 04:00:00 - 20/02/2015 05:00:00","BZN|DK1","Without Sequence","23.48","",""
"20/02/2015 05:00:00 - 20/02/2015 06:00:00","BZN|DK1","Without Sequence","24.60","",""
"20/02/2015 06:00:00 - 20/02/2015 07:00:00","BZN|DK1","Without Sequence","25.81","",""
"20/02/2015 07:00:00 - 20/02/2015 08:00:00","BZN|DK1","Without Sequence","26.85","",""
"20/02/2015 08:00:00 - 20/02/2015 09:00:00","BZN|DK1","Without Sequence","27.02","",""
"20/02/2015 09:00:00 - 20/02/2015 10:00:00","BZN|DK1","Without Sequence","26.99","",""
"20/02/2015 10:00:00 - 20/02/2015 11:00:00","BZN|DK1","Without Sequence","27.01","",""
"20/02/2015 11:00:00 - 20/02/2015 12:00:00","BZN|DK1","Without Sequence","26.88","",""
"20/02/2015 12:00:00 - 20/02/2015 13:00:00","BZN|DK1","Without Sequence","26.66","",""
"20/02/2015 13:00:00 - 20/02/2015 14:00:00","BZN|DK1","Without Sequence","26.50","",""
"20/02/2015 14:00:00 - 20/02/2015 15:00:00","BZN|DK1","Without Sequence","26.51","",""
"20/02/2015 15:00:00 - 20/02/2015 16:00:00","BZN|DK1","Without Sequence","26.49","",""
"20/02/2015 16:00:00 - 20/02/2015 17:00:00","BZN|DK1","Without Sequence","26.63","",""
"20/02/2015 17:00:00 - 20/02/2015 18:00:00","BZN|DK1","Without Sequence","27.07","",""
"20/02/2015 18:00:00 - 20/02/2015 19:00:00","BZN|DK1","Without Sequence","27.18","",""
"20/02/2015 19:00:00 - 20/02/2015 20:00:00","BZN|DK1","Without Sequence","26.91","",""
"20/02/2015 20:00:00 - 20/02/2015 21:00:00","BZN|DK1","Without Sequence","26.39","",""
"20/02/2015 21:00:00 - 20/02/2015 22:00:00","BZN|DK1","Without Sequence","26.20","",""
"20/02/2015 22:00:00 - 20/02/2015 23:00:00","BZN|DK1","Without Sequence","25.98","",""
"20/02/2015 23:00:00 - 21/02/2015 00:00:00","BZN|DK1","Without Sequence","25.55","",""
"21/02/2015 00:00:00 - 21/02/2015 01:00:00","BZN|DK1","Without Sequence","25.46","",""
"21/02/2015 01:00:00 - 21/02/2015 02:00:00","BZN|DK1","Without Sequence","25.11","",""
"21/02/2015 02:00:00 - 21/02/2015 03:00:00","BZN|DK1","Without Sequence","25.09","",""
"21/02/2015 03:00:00 - 21/02/2015 04:00:00","BZN|DK1","Without Sequence","24.94","",""
"21/02/2015 04:00:00 - 21/02/2015 05:00:00","BZN|DK1","Without Sequence","24.96","",""
"21/02/2015 05:00:00 - 21/02/2015 06:00:00","BZN|DK1","Without Sequence","24.88","",""
"21/02/2015 06:00:00 - 21/02/2015 07:00:00","BZN|DK1","Without Sequence","25.08","",""
"21/02/2015 07:00:00 - 21/02/2015 08:00:00","BZN|DK1","Without Sequence","25.69","",""
"21/02/2015 08:00:00 - 21/02/2015 09:00:00","BZN|DK1","Without Sequence","26.06","",""
"21/02/2015 09:00:00 - 21/02/2015 10:00:00","BZN|DK1","Without Sequence","26.38","",""
"21/02/2015 10:00:00 - 21/02/2015 11:00:00","BZN|DK1","Without Sequence","26.70","",""
"21/02/2015 11:00:00 - 21/02/2015 12:00:00","BZN|DK1","Without Sequence","26.67","",""
"21/02/2015 12:00:00 - 21/02/2015 13:00:00","BZN|DK1","Without Sequence","26.17","",""
"21/02/2015 13:00:00 - 21/02/2015 14:00:00","BZN|DK1","Without Sequence","25.98","",""
"21/02/2015 14:00:00 - 21/02/2015 15:00:00","BZN|DK1","Without Sequence","25.97","",""
"21/02/2015 15:00:00 - 21/02/2015 16:00:00","BZN|DK1","Without Sequence","26.18","",""
"21/02/2015 16:00:00 - 21/02/2015 17:00:00","BZN|DK1","Without Sequence","26.36","",""
"21/02/2015 17:00:00 - 21/02/2015 18:00:00","BZN|DK1","Without Sequence","26.82","",""
"21/02/2015 18:00:00 - 21/02/2015 19:00:00","BZN|DK1","Without Sequence","26.91","",""
"21/02/2015 19:00:00 - 21/02/2015 20:00:00","BZN|DK1","Without Sequence","26.64","",""
"21/02/2015 20:00:00 - 21/02/2015 21:00:00","BZN|DK1","Without Sequence","26.25","",""
"21/02/2015 21:00:00 - 21/02/2015 22:00:00","BZN|DK1","Without Sequence","26.03","",""
"21/02/2015 22:00:00 - 21/02/2015 23:00:00","BZN|DK1","Without Sequence","25.86","",""
"21/02/2015 23:00:00 - 22/02/2015 00:00:00","BZN|DK1","Without Sequence","25.35","",""
"22/02/2015 00:00:00 - 22/02/2015 01:00:00","BZN|DK1","Without Sequence","25.32","",""
"22/02/2015 01:00:00 - 22/02/2015 02:00:00","BZN|DK1","Without Sequence","25.03","",""
"22/02/2015 02:00:00 - 22/02/2015 03:00:00","BZN|DK1","Without Sequence","24.81","",""
"22/02/2015 03:00:00 - 22/02/2015 04:00:00","BZN|DK1","Without Sequence","24.72","",""
"22/02/2015 04:00:00 - 22/02/2015 05:00:00","BZN|DK1","Without Sequence","24.76","",""
"22/02/2015 05:00:00 - 22/02/2015 06:00:00","BZN|DK1","Without Sequence","24.98","",""
"22/02/2015 06:00:00 - 22/02/2015 07:00:00","BZN|DK1","Without Sequence","25.13","",""
"22/02/2015 07:00:00 - 22/02/2015 08:00:00","BZN|DK1","Without Sequence","25.33","",""
"22/02/2015 08:00:00 - 22/02/2015 09:00:00","BZN|DK1","Without Sequence","25.88","",""
"22/02/2015 09:00:00 - 22/02/2015 10:00:00","BZN|DK1","Without Sequence","26.11","",""
"22/02/2015 10:00:00 - 22/02/2015 11:00:00","BZN|DK1","Without Sequence","26.22","",""
"22/02/2015 11:00:00 - 22/02/2015 12:00:00","BZN|DK1","Without Sequence","26.18","",""
"22/02/2015 12:00:00 - 22/02/2015 13:00:00","BZN|DK1","Without Sequence","25.84","",""
"22/02/2015 13:00:00 - 22/02/2015 14:00:00","BZN|DK1","Without Sequence","25.52","",""
"22/02/2015 14:00:00 - 22/02/2015 15:00:00","BZN|DK1","Without Sequence","25.31","",""
"22/02/2015 15:00:00 - 22/02/2015 16:00:00","BZN|DK1","Without Sequence","25.05","",""
"22/02/2015 16:00:00 - 22/02/2015 17:00:00","BZN|DK1","Without Sequence","25.87","",""
"22/02/2015 17:00:00 - 22/02/2015 18:00:00","BZN|DK1","Without Sequence","26.51","",""
"22/02/2015 18:00:00 - 22/02/2015 19:00:00","BZN|DK1","Without Sequence","26.72","",""
"22/02/2015 19:00:00 - 22/02/2015 20:00:00","BZN|DK1","Without Sequence","26.52","",""
"22/02/2015 20:00:00 - 22/02/2015 21:00:00","BZN|DK1","Without Sequence","26.07","",""
"22/02/2015 21:00:00 - 22/02/2015 22:00:00","BZN|DK1","Without Sequence","26.02","",""
"22/02/2015 22:00:00 - 22/02/2015 23:00:00","BZN|DK1","Without Sequence","25.54","",""
"22/02/2015 23:00:00 - 23/02/2015 00:00:00","BZN|DK1","Without Sequence","25.07","",""
"23/02/2015 00:00:00 - 23/02/2015 01:00:00","BZN|DK1","Without Sequence","18.62","",""
"23/02/2015 01:00:00 - 23/02/2015 02:00:00","BZN|DK1","Without Sequence","16.53","",""
"23/02/2015 02:00:00 - 23/02/2015 03:00:00","BZN|DK1","Without Sequence","14.09","",""
"23/02/2015 03:00:00 - 23/02/2015 04:00:00","BZN|DK1","Without Sequence","11.90","",""
"23/02/2015 04:00:00 - 23/02/2015 05:00:00","BZN|DK1","Without Sequence","12.25","",""
"23/02/2015 05:00:00 - 23/02/2015 06:00:00","BZN|DK1","Without Sequence","18.18","",""
"23/02/2015 06:00:00 - 23/02/2015 07:00:00","BZN|DK1","Without Sequence","25.64","",""
"23/02/2015 07:00:00 - 23/02/2015 08:00:00","BZN|DK1","Without Sequence","26.61","",""
"23/02/2015 08:00:00 - 23/02/2015 09:00:00","BZN|DK1","Without Sequence","26.73","",""
"23/02/2015 09:00:00 - 23/02/2015 10:00:00","BZN|DK1","Without Sequence","26.71","",""
"23/02/2015 10:00:00 - 23/02/2015 11:00:00","BZN|DK1","Without Sequence","26.69","",""
"23/02/2015 11:00:00 - 23/02/2015 12:00:00","BZN|DK1","Without Sequence","26.65","",""
"23/02/2015 12:00:00 - 23/02/2015 13:00:00","BZN|DK1","Without Sequence","26.61","",""
"23/02/2015 13:00:00 - 23/02/2015 14:00:00","BZN|DK1","Without Sequence","26.59","",""
"23/02/2015 14:00:00 - 23/02/2015 15:00:00","BZN|DK1","Without Sequence","26.63","",""
"23/02/2015 15:00:00 - 23/02/2015 16:00:00","BZN|DK1","Without Sequence","26.64","",""
"23/02/2015 16:00:00 - 23/02/2015 17:00:00","BZN|DK1","Without Sequence","26.70","",""
"23/02/2015 17:00:00 - 23/02/2015 18:00:00","BZN|DK1","Without Sequence","27.13","",""
"23/02/2015 18:00:00 - 23/02/2015 19:00:00","BZN|DK1","Without Sequence","27.28","",""
"23/02/2015 19:00:00 - 23/02/2015 20:00:00","BZN|DK1","Without Sequence","26.95","",""
"23/02/2015 20:00:00 - 23/02/2015 21:00:00","BZN|DK1","Without Sequence","26.55","",""
"23/02/2015 21:00:00 - 23/02/2015 22:00:00","BZN|DK1","Without Sequence","26.38","",""
"23/02/2015 22:00:00 - 23/02/2015 23:00:00","BZN|DK1","Without Sequence","26.10","",""
"23/02/2015 23:00:00 - 24/02/2015 00:00:00","BZN|DK1","Without Sequence","24.93","",""
"24/02/2015 00:00:00 - 24/02/2015 01:00:00","BZN|DK1","Without Sequence","24.98","",""
"24/02/2015 01:00:00 - 24/02/2015 02:00:00","BZN|DK1","Without Sequence","24.64","",""
"24/02/2015 02:00:00 - 24/02/2015 03:00:00","BZN|DK1","Without Sequence","23.90","",""
"24/02/2015 03:00:00 - 24/02/2015 04:00:00","BZN|DK1","Without Sequence","24.00","",""
"24/02/2015 04:00:00 - 24/02/2015 05:00:00","BZN|DK1","Without Sequence","24.91","",""
"24/02/2015 05:00:00 - 24/02/2015 06:00:00","BZN|DK1","Without Sequence","24.98","",""
"24/02/2015 06:00:00 - 24/02/2015 07:00:00","BZN|DK1","Without Sequence","26.18","",""
"24/02/2015 07:00:00 - 24/02/2015 08:00:00","BZN|DK1","Without Sequence","26.94","",""
"24/02/2015 08:00:00 - 24/02/2015 09:00:00","BZN|DK1","Without Sequence","27.01","",""
"24/02/2015 09:00:00 - 24/02/2015 10:00:00","BZN|DK1","Without Sequence","26.86","",""
"24/02/2015 10:00:00 - 24/02/2015 11:00:00","BZN|DK1","Without Sequence","26.80","",""
"24/02/2015 11:00:00 - 24/02/2015 12:00:00","BZN|DK1","Without Sequence","26.67","",""
"24/02/2015 12:00:00 - 24/02/2015 13:00:00","BZN|DK1","Without Sequence","26.50","",""
"24/02/2015 13:00:00 - 24/02/2015 14:00:00","BZN|DK1","Without Sequence","26.42","",""
